90	0.02414	0.02313	0.01937
90.5	0.02323	0.02231	0.01863
91	0.02239	0.02147	0.01795
91.5	0.02158	0.02068	0.01728
92	0.02079	0.01991	0.01663
92.5	0.02007	0.01921	0.01604
93	0.01931	0.01848	0.01545
93.5	0.01865	0.01781	0.0149
94	0.01795	0.01718	0.01435
94.5	0.01728	0.01656	0.01386
95	0.01673	0.01598	0.01335
95.5	0.01612	0.0154	0.01288
96	0.01557	0.01487	0.01243
96.5	0.01501	0.01435	0.01198
97	0.01449	0.01385	0.01156
97.5	0.01399	0.01334	0.01118
98	0.0135	0.01289	0.01078
98.5	0.01306	0.01245	0.0104
99	0.01259	0.01202	0.01004
99.5	0.01216	0.01161	0.009712
100	0.01177	0.01121	0.009384

