#pT  dN/(2pi dy pT dpT)  dN/(2pi dy pT dpT)_err  vn{SP}  vn{SP}_err
1.0972224389e-01  5.4394716661e-02  2.1986353746e-03  7.2189521668e-03  7.1336551513e-03  -5.8036287170e-02  2.8780599908e-02  3.0793884227e-02  1.6560931585e-02  nan  nan  8.6019395607e-03  8.3091950755e-03  nan  nan  
2.0388233370e-01  6.1981350974e-02  1.9657718412e-03  1.6253798071e-02  5.9758593468e-03  -3.1171385580e-02  1.6656650642e-02  1.8267114343e-03  9.3830636574e-03  nan  nan  2.9453431694e-03  5.1785780412e-03  nan  nan  
3.0127357916e-01  6.4132441158e-02  1.9040149143e-03  1.0251117258e-02  4.8435965683e-03  2.2103132579e-03  1.4655068866e-02  1.8307399817e-02  9.5952780672e-03  nan  nan  -3.0573981426e-04  3.6730404578e-03  nan  nan  
4.0251871560e-01  6.1504100150e-02  1.4495233147e-03  8.3089772552e-03  4.2817498859e-03  1.3657804777e-02  9.1893906318e-03  9.9665611441e-03  8.0030500219e-03  nan  nan  1.3796581677e-03  3.2016550084e-03  nan  nan  
5.0078225354e-01  5.9685218688e-02  1.3933684403e-03  2.1014206038e-02  4.4240602997e-03  9.3869590317e-03  1.0074490554e-02  3.3620259437e-03  7.5587957339e-03  nan  nan  -2.3730934174e-03  3.3281614027e-03  nan  nan  
6.0043786538e-01  5.6737120580e-02  1.2447741911e-03  1.4026116006e-02  4.3091147533e-03  2.4963478276e-02  1.1253994781e-02  1.8408780721e-02  7.4278724642e-03  nan  nan  3.3692847325e-04  2.3598884323e-03  nan  nan  
7.0073544787e-01  5.4214875284e-02  1.2271740176e-03  1.1192587899e-02  4.1113865265e-03  1.8273661294e-02  1.0114392676e-02  7.4674599907e-03  5.4719248890e-03  nan  nan  -1.9337582685e-03  2.9476181347e-03  nan  nan  
8.0102256476e-01  5.1063256107e-02  9.4351466439e-04  1.6133942118e-02  4.1484176693e-03  3.3794599651e-02  9.5558546547e-03  1.3514760561e-02  6.5236000833e-03  nan  nan  -2.2220947267e-03  2.4480304144e-03  nan  nan  
9.0043845162e-01  4.6335724844e-02  7.8850880901e-04  1.8125140972e-02  4.4650468540e-03  4.1378364111e-02  1.0252037727e-02  -3.8643996598e-03  5.2962989183e-03  nan  nan  9.5685832353e-04  2.0663530839e-03  nan  nan  
1.0000737917e+00  4.1058945511e-02  6.9823795435e-04  1.5492898433e-02  4.6531331602e-03  2.4994694577e-02  1.0135619685e-02  3.7507749186e-03  5.5614151193e-03  nan  nan  -3.1377643853e-03  3.0115945127e-03  nan  nan  
