#y  dN/dy  dN/dy_err  vn{2}(y)  vn{2}(y)_err
-4.7896882899e+00  5.5292500000e-01  6.9851677682e-03  9.7579123566e-02  4.8811877792e-03  -2.3320918408e-03  6.5113847427e-03  9.4815003365e-02  4.7627327814e-03  -8.4759430130e-04  6.5443113865e-03  8.7151778582e-02  4.4234409991e-03  -4.8414070004e-04  5.9702118394e-03  9.9086054677e-02  5.3153227142e-03  -3.6282228986e-03  5.9951928403e-03  9.0183085586e-02  4.2990322358e-03  -1.7126047499e-03  6.1973298072e-03  8.4297529815e-02  4.7037218586e-03  6.3948355165e-04  6.3515889949e-03  
-4.5902033667e+00  1.0542000000e+00  1.0988339274e-02  6.4012172884e-02  3.2142965284e-03  -5.5151798115e-03  4.3789464531e-03  6.3025283392e-02  2.9381529240e-03  -2.4556524689e-03  4.4116603909e-03  6.3518734853e-02  2.9760513555e-03  9.6417685656e-03  4.4679619399e-03  6.3054771260e-02  3.2701910966e-03  -4.6759023858e-03  4.4284423684e-03  6.0792150353e-02  3.3286657608e-03  6.9323915138e-03  4.3407563636e-03  6.1926429178e-02  3.2235307421e-03  7.4071746090e-03  4.4987646478e-03  
-4.3908450795e+00  1.9117250000e+00  1.7306707334e-02  4.6773361022e-02  2.1733672308e-03  -1.5788176076e-03  3.1190533035e-03  4.6632893313e-02  2.1673460112e-03  -1.2146315037e-03  3.4615493501e-03  4.1589612824e-02  1.9130703725e-03  -2.2097389264e-04  3.0682720304e-03  4.2582179307e-02  2.3028293592e-03  -4.9786599786e-04  2.8072110891e-03  4.2947130148e-02  1.8805389766e-03  -2.5302842692e-03  3.1309580723e-03  4.2232177305e-02  2.2813016573e-03  6.3856857795e-03  2.8917443937e-03  
-4.1916376652e+00  3.2005250000e+00  2.2857556054e-02  3.2867429216e-02  1.4345244300e-03  -3.2804521508e-03  2.2034810000e-03  4.7069509684e-02  2.2479338053e-03  2.3209745298e-03  3.3972011493e-03  2.8678712425e-02  1.3922362212e-03  -3.0604862369e-03  2.1070020102e-03  3.2038355839e-02  1.6726840492e-03  8.3892310029e-04  2.1937754163e-03  3.1098422688e-02  1.4602834391e-03  -3.6763871419e-03  2.2351221730e-03  3.3107899408e-02  1.5440200593e-03  -1.2451841996e-03  2.1523490459e-03  
-3.9787170229e+00  7.5546000000e+00  4.4059529616e-02  2.0840893342e-02  1.0652739131e-03  -2.0517925288e-03  1.5827539584e-03  4.3703949230e-02  1.9172304525e-03  4.8603935120e-03  3.1052408630e-03  2.1858118017e-02  1.1243379930e-03  -1.5711275800e-03  1.5266163647e-03  2.0648055814e-02  1.0214591981e-03  1.2758262622e-03  1.4206994007e-03  1.8948869511e-02  8.8234357357e-04  -6.4798789301e-04  1.4257955462e-03  1.8837005651e-02  9.1315954739e-04  -7.6900973668e-04  1.2455639127e-03  
-3.7979021977e+00  1.1854375000e+01  6.4211791898e-02  1.8697582400e-02  9.8179595414e-04  -3.0046960392e-03  1.2747533795e-03  4.8860385924e-02  2.0790986653e-03  3.6224109139e-03  3.3904091352e-03  2.0539770420e-02  9.2255126708e-04  -7.5544168568e-04  1.5177783311e-03  1.5133530447e-02  8.9434517481e-04  1.1420367454e-03  1.0384953366e-03  1.5706897278e-02  7.5692125951e-04  -6.0578685102e-04  1.0284035798e-03  1.5938169123e-02  7.6407676425e-04  -5.4804212368e-04  1.0809253902e-03  
-3.5986989469e+00  1.3167325000e+01  7.1681999615e-02  1.7848878402e-02  8.6670545399e-04  -2.0281428071e-03  1.1408417183e-03  4.6631358846e-02  2.2050146767e-03  4.1988512333e-03  3.2485818775e-03  1.9334299844e-02  8.8349892365e-04  -1.3767788804e-03  1.4929979672e-03  1.4441883374e-02  9.3092289849e-04  -2.4846312945e-04  1.0650127950e-03  1.3871648117e-02  7.4244864409e-04  9.5419642479e-04  1.1189058995e-03  1.5339953183e-02  7.5830842381e-04  -1.1396395708e-03  1.0628244731e-03  
-3.3991968629e+00  1.4023775000e+01  7.4894521620e-02  1.6673088923e-02  8.6774664074e-04  -2.8252440905e-03  1.1422176854e-03  4.4703444281e-02  1.9931271919e-03  8.8383737851e-04  3.1971775706e-03  1.8971490551e-02  8.2737026423e-04  1.0540436269e-03  1.3749596547e-03  1.5181831021e-02  7.1970972480e-04  9.9391286361e-04  1.1074623401e-03  1.3492387524e-02  5.7317449191e-04  1.2781949394e-03  9.4508210055e-04  1.4435159751e-02  7.0196155268e-04  -1.5566599569e-03  9.8976533117e-04  
-3.1994949146e+00  1.4611875000e+01  8.2359079455e-02  1.7261938442e-02  7.2861073088e-04  -2.3126445150e-03  1.1721580903e-03  4.4455901217e-02  1.9413345216e-03  2.1018398952e-03  3.2237342192e-03  1.8033181492e-02  8.2882491860e-04  2.0340416435e-04  1.2797007650e-03  1.3690661099e-02  7.2904215646e-04  5.2073917939e-04  8.7662975499e-04  1.3933095521e-02  6.4374694285e-04  9.2133952948e-04  1.0125150340e-03  1.3343504786e-02  6.2135900621e-04  1.0759308059e-03  9.0191836344e-04  
-2.9997429319e+00  1.4903800000e+01  8.1186240213e-02  1.7049294726e-02  8.7910433485e-04  -1.3929455228e-03  1.2123943552e-03  4.6346607484e-02  2.0632944374e-03  5.3003610448e-03  3.3121635628e-03  1.9783698204e-02  9.5008739762e-04  -2.2093248288e-04  1.4878998353e-03  1.5124076597e-02  8.3136201763e-04  -7.4360334920e-04  1.0313766260e-03  1.3369954472e-02  6.1426244410e-04  2.0080613070e-03  9.4815322519e-04  1.3616531327e-02  6.4126518053e-04  -2.5907372497e-04  9.5955246084e-04  
