dN/dy= 3.3264095000e+01 +/- 1.7288290860e-01
<pT>= 6.7063156216e-01 +/- 1.8559898451e-03
v_1{2}(phenix)= 1.1593146310e-02 +/- 7.3266190057e-04
v_1{2}(STAR)= 1.1482293617e-02 +/- 7.2190385055e-04
v_1{2}(ALICE)= 9.3803119593e-03 +/- 6.1919167474e-04
v_1{2}(CMS)= 8.6740231377e-03 +/- 6.1430006906e-04
v_1{2}(ATLAS)= 4.4251080529e-03 +/- 6.2352486397e-04
v_2{2}(phenix)= 4.8631308908e-02 +/- 2.0315422131e-03
v_2{2}(STAR)= 4.6627764263e-02 +/- 1.9500818877e-03
v_2{2}(ALICE)= 4.9844130620e-02 +/- 2.0614829698e-03
v_2{2}(CMS)= 5.5510041543e-02 +/- 2.2814259058e-03
v_2{2}(ATLAS)= 6.8030890873e-02 +/- 2.7668477171e-03
v_3{2}(phenix)= 1.4970065302e-02 +/- 7.1736587243e-04
v_3{2}(STAR)= 1.4316579842e-02 +/- 6.8729890600e-04
v_3{2}(ALICE)= 1.5528349134e-02 +/- 7.3135690760e-04
v_3{2}(CMS)= 1.7551571137e-02 +/- 8.0151278493e-04
v_3{2}(ATLAS)= 2.2570005125e-02 +/- 1.0499968501e-03
v_4{2}(phenix)= 3.7616981813e-03 +/- 4.7615169053e-04
v_4{2}(STAR)= 3.5556051629e-03 +/- 4.6595635057e-04
v_4{2}(ALICE)= 4.0010501660e-03 +/- 4.6381387142e-04
v_4{2}(CMS)= 4.5744215667e-03 +/- 5.1438274417e-04
v_4{2}(ATLAS)= 6.3577174976e-03 +/- 6.5048177192e-04
v_5{2}(phenix)= 7.6576678503e-04 +/- 9.9644150195e-04
v_5{2}(STAR)= 9.5620442756e-04 +/- 7.9596498882e-04
v_5{2}(ALICE)= 5.4077889244e-04 +/- 1.3509913785e-03
v_5{2}(CMS)= 5.4786911790e-04 +/- 1.7247619797e-03
v_5{2}(ATLAS)= nan +/- nan
v_6{2}(phenix)= nan +/- nan
v_6{2}(STAR)= nan +/- nan
v_6{2}(ALICE)= nan +/- nan
v_6{2}(CMS)= nan +/- nan
v_6{2}(ATLAS)= nan +/- nan
