#vn  dP(vn)/dvn  dP(vn)/dvn_err
3.2625749590e+04  1.8161913790e-05  1.8161913790e-05  1.0054677393e-03  9.2211191470e+01  3.2601579395e+01  7.0170234026e-03  3.1171638622e+00  2.2041677051e+00  2.8236871052e-03  8.9599342355e+00  6.3356302569e+00  1.4260667676e-03  5.1178570857e+01  2.2887752685e+01  7.1516108480e-04  6.6052880517e+01  3.3026440258e+01  
3.3481556829e+04  5.4485741371e-05  3.1457357448e-05  1.6613383197e-03  6.9158393602e+01  2.8233795959e+01  1.4953062066e-02  1.0910073518e+01  4.1236201877e+00  5.4143163880e-03  3.1359769824e+01  1.1852878875e+01  2.2651383563e-03  9.2121427542e+01  3.0707142514e+01  1.5331087084e-03  1.4861898116e+02  4.9539660388e+01  
3.4011473238e+04  1.2713339653e-04  4.8051907223e-05  2.5837052174e-03  1.1526398934e+02  3.6449673850e+01  2.1679142172e-02  0.0000000000e+00  0.0000000000e+00  8.0425040776e-03  4.4799671178e+00  4.4799671178e+00  3.1398072331e-03  1.4329999840e+02  3.8298535538e+01  2.0097893375e-03  1.4861898116e+02  4.9539660388e+01  
3.4562297995e+04  9.0809568952e-05  4.0611273837e-05  3.5827710825e-03  9.2211191470e+01  3.2601579395e+01  2.8639064146e-02  4.6757457934e+00  2.6995430925e+00  9.8691358606e-03  2.6879802707e+01  1.0973633503e+01  4.2677055936e-03  9.2121427542e+01  3.0707142514e+01  2.6989950757e-03  6.6052880517e+01  3.3026440258e+01  
3.5133865471e+04  1.6345722411e-04  5.4485741371e-05  4.4288321864e-03  1.6136958507e+02  4.3127835713e+01  3.4751434612e-02  1.5585819311e+01  4.9286688223e+00  1.2469175566e-02  4.0319704060e+01  1.3439901353e+01  5.0846612563e-03  1.1259285588e+02  3.3948023368e+01  3.2052508742e-03  2.3118508181e+02  6.1786812076e+01  
3.5641804655e+04  1.2713339653e-04  4.8051907223e-05  5.3589126481e-03  1.1526398934e+02  3.6449673850e+01  4.1541181751e-02  9.3514915867e+00  3.8177304536e+00  1.4564217782e-02  4.0319704060e+01  1.3439901353e+01  6.2516689712e-03  1.4329999840e+02  3.8298535538e+01  3.7991063070e-03  1.6513220129e+02  5.2219387112e+01  
3.6197384577e+04  1.9978105169e-04  6.0236253518e-05  6.2446758090e-03  1.1526398934e+02  3.6449673850e+01  4.8318606641e-02  7.7929096556e+00  3.4850951465e+00  1.6545655008e-02  2.2399835589e+01  1.0017511012e+01  7.2893795195e-03  6.1414285028e+01  2.5072276873e+01  4.4881190152e-03  2.4769830194e+02  6.3955426553e+01  
3.6695118099e+04  5.4485741371e-05  3.1457357448e-05  7.1159476920e-03  4.6105595735e+01  2.3052797867e+01  5.4147394659e-02  1.2468655449e+01  4.4083354101e+00  1.8565554338e-02  4.4799671178e+01  1.4166899935e+01  7.9868953451e-03  4.0942856685e+01  2.0471428343e+01  5.0777307132e-03  6.6052880517e+01  3.3026440258e+01  
3.7221207461e+04  5.4485741371e-05  3.1457357448e-05  7.9379172309e-03  9.2211191470e+01  3.2601579395e+01  6.0853028318e-02  2.3378728967e+01  6.0363618629e+00  2.0919561046e-02  3.5839736942e+01  1.2671260514e+01  9.2797802721e-03  6.1414285028e+01  2.5072276873e+01  5.4820509200e-03  6.6052880517e+01  3.3026440258e+01  
3.7919355935e+04  7.2647655162e-05  3.6323827581e-05  8.9361923951e-03  6.9158393602e+01  2.8233795959e+01  6.6603002457e-02  1.0910073518e+01  4.1236201877e+00  2.2932791541e-02  2.6879802707e+01  1.0973633503e+01  1.0354603689e-02  3.0707142514e+01  1.7728776997e+01  6.0999753506e-03  1.6513220129e+02  5.2219387112e+01  
