#pT  dN/(2pi dy pT dpT)  dN/(2pi dy pT dpT)_err  vn{SP}  vn{SP}_err
1.0804294362e-01  1.3086764084e+00  2.0794026001e-02  5.5305104578e-03  3.9656012456e-03  4.0707288524e-03  5.4024741520e-03  4.2121946868e-03  4.9694209216e-03  -4.5490314818e-02  2.4151563364e+00  -2.1075733311e-03  5.6187273213e-03  nan  nan  
2.0320806114e-01  1.3282879833e+00  2.0345475967e-02  1.2546067954e-02  3.4288901103e-03  3.2776861191e-03  4.0986920888e-03  3.3358428194e-03  3.5721511758e-03  2.6759076663e-02  1.4213710826e+00  2.4058309538e-03  4.9494394065e-03  nan  nan  
3.0154377758e-01  1.1915623072e+00  1.6794029905e-02  1.2186574314e-02  3.9369817474e-03  1.5355318009e-02  3.2141174413e-03  3.9130819299e-03  3.3015161626e-03  -1.1025650572e-03  7.4494209562e-02  2.0024163208e-03  4.1725775483e-03  nan  nan  
4.0050281001e-01  1.0365861577e+00  1.2432794480e-02  1.6330506321e-02  4.1372875455e-03  1.8888447974e-02  3.6517798865e-03  2.4874181412e-03  2.7064298997e-03  1.1185319206e-01  5.9359200089e+00  1.4139511664e-03  3.9316940042e-03  nan  nan  
5.0008813045e-01  8.7691649431e-01  9.7195582979e-03  1.3514602336e-02  3.9730903886e-03  3.0124420058e-02  4.6864084991e-03  6.5233911579e-03  2.9239804777e-03  3.3478413461e-02  1.7772638175e+00  2.3383104812e-03  4.0769759065e-03  nan  nan  
5.9961422024e-01  7.1833023285e-01  7.0740815618e-03  1.5539242433e-02  4.0381377811e-03  3.9517864315e-02  5.0398670213e-03  1.5163053943e-02  3.1830085780e-03  -7.8748668734e-04  6.1195465477e-02  2.4281130922e-03  4.3916709690e-03  nan  nan  
6.9946346647e-01  5.7109915080e-01  4.9301893272e-03  1.4889489694e-02  3.8144596159e-03  4.5238849470e-02  5.3831833002e-03  1.4649248523e-02  3.4770537613e-03  3.9854793763e-02  2.1154739399e+00  -4.6461307600e-04  3.8896171648e-03  nan  nan  
7.9907726329e-01  4.4659657777e-01  3.0156319396e-03  1.1727809400e-02  3.4028199395e-03  5.5733498332e-02  6.6248472602e-03  1.9024049684e-02  3.5819594507e-03  1.0216599846e-01  5.4220400840e+00  6.8007100594e-03  8.5621746312e-03  nan  nan  
8.9883430214e-01  3.5236565407e-01  2.9199340855e-03  9.5017951790e-03  3.5607886725e-03  6.9327069214e-02  7.7498752869e-03  2.0693439554e-02  4.2283973872e-03  -4.0351726986e-02  2.1420655495e+00  1.1808519879e-02  1.3668305061e-02  nan  nan  
9.9902863967e-01  2.7218857121e-01  1.9787550982e-03  4.5696815116e-03  3.0042243113e-03  7.1243181938e-02  8.3318189591e-03  2.4812584099e-02  4.2922323362e-03  4.8833225967e-02  2.5918295216e+00  -9.8173166532e-03  1.1350293079e-02  nan  nan  
1.0986397538e+00  2.0730970328e-01  2.1486113957e-03  5.6730917510e-03  3.4002753682e-03  8.1021644161e-02  8.7644490595e-03  3.1957210757e-02  4.8876526096e-03  6.3820337737e-02  3.3870994489e+00  7.9673947528e-04  4.3115461037e-03  nan  nan  
1.1985530191e+00  1.5802583366e-01  1.9422552992e-03  4.6460506324e-03  3.2514673730e-03  7.5240286552e-02  8.2577501324e-03  3.1640836356e-02  4.9338152455e-03  1.7320240798e-02  9.2204458742e-01  -3.3472597532e-06  4.6854052008e-03  nan  nan  
1.2984408250e+00  1.1983436382e-01  1.7013824509e-03  -4.3515109679e-03  3.4759903923e-03  9.2632819227e-02  9.3726667433e-03  2.7092551486e-02  5.7559542248e-03  8.0590451016e-02  4.2773973348e+00  4.9217554917e-03  7.4814336582e-03  nan  nan  
1.3983152615e+00  9.1152002431e-02  1.4989598860e-03  -6.2353641673e-03  3.8023202502e-03  9.4768780748e-02  1.1250052839e-02  2.9726563867e-02  6.4520734307e-03  1.0330385545e-01  5.4827705525e+00  -3.7603973500e-03  6.8385099241e-03  nan  nan  
1.4984068972e+00  6.9114818958e-02  1.3846445548e-03  -7.2229899956e-03  5.6043694210e-03  1.0183820687e-01  1.1539159304e-02  4.0053755381e-02  6.5441830213e-03  9.2388627298e-02  4.9036468498e+00  -1.1541514885e-02  1.4583846876e-02  nan  nan  
1.5983547467e+00  5.2281449425e-02  1.0719963616e-03  -8.8666257040e-03  4.0124932710e-03  9.5464753279e-02  1.0207695102e-02  3.9940312755e-02  7.4239317121e-03  4.2224339251e-02  2.2423637699e+00  -1.2978139431e-02  1.6296088776e-02  nan  nan  
