dN/dy= 4.2263000000e-01 +/- 2.5793857796e-03
<pT>= 1.2257292898e+00 +/- 2.6178000291e-03
v_1{2}(phenix)= 3.6762529829e-02 +/- 4.2073769035e-03
v_1{2}(STAR)= 3.6741486176e-02 +/- 4.2003640493e-03
v_1{2}(ALICE)= 2.8696551629e-02 +/- 3.8228328736e-03
v_1{2}(CMS)= 2.8115943289e-02 +/- 3.8279634717e-03
v_1{2}(ATLAS)= 2.8164909811e-02 +/- 4.0239566523e-03
v_2{2}(phenix)= 4.9831816002e-02 +/- 3.5163104805e-03
v_2{2}(STAR)= 4.8974388227e-02 +/- 3.4847429995e-03
v_2{2}(ALICE)= 6.0942319402e-02 +/- 3.4667590340e-03
v_2{2}(CMS)= 6.3207213479e-02 +/- 3.6265036075e-03
v_2{2}(ATLAS)= 6.7586794218e-02 +/- 3.8157651592e-03
v_3{2}(phenix)= 2.3578863760e-02 +/- 3.2851545671e-03
v_3{2}(STAR)= 2.3486864839e-02 +/- 3.2713089388e-03
v_3{2}(ALICE)= 2.5335595394e-02 +/- 3.0610615223e-03
v_3{2}(CMS)= 2.5859353311e-02 +/- 3.0548979420e-03
v_3{2}(ATLAS)= 2.6861942876e-02 +/- 3.1262085904e-03
v_4{2}(phenix)= nan +/- nan
v_4{2}(STAR)= nan +/- nan
v_4{2}(ALICE)= 9.2522881570e-03 +/- 6.8024477587e-03
v_4{2}(CMS)= 8.9902274377e-03 +/- 7.0844611888e-03
v_4{2}(ATLAS)= 7.6295012088e-03 +/- 8.8387506567e-03
v_5{2}(phenix)= 1.1737836700e-02 +/- 5.4626538103e-03
v_5{2}(STAR)= 1.2488301295e-02 +/- 5.0965456600e-03
v_5{2}(ALICE)= 2.9610675990e-03 +/- 1.8197139916e-02
v_5{2}(CMS)= nan +/- nan
v_5{2}(ATLAS)= nan +/- nan
v_6{2}(phenix)= nan +/- nan
v_6{2}(STAR)= nan +/- nan
v_6{2}(ALICE)= nan +/- nan
v_6{2}(CMS)= nan +/- nan
v_6{2}(ATLAS)= nan +/- nan
