#pT_mid  rn  rn_err (n = 2, 3, 4)
8.50000e-01  -4.63783e-01  8.96832e-02  8.50000e-01  9.56298e-01  1.03233e-01  8.50000e-01  6.56408e-01  8.73077e-02  
6.25000e-01  -4.33818e-01  8.31964e-02  6.25000e-01  9.76060e-01  1.00363e-01  6.25000e-01  8.42092e-01  9.95962e-02  
3.75000e-01  -2.05268e-01  7.20054e-02  3.75000e-01  9.84689e-01  1.03214e-01  3.75000e-01  8.79197e-01  1.03499e-01  
0.00000e+00  1.00000e+00  1.26693e-01  0.00000e+00  1.00000e+00  1.01752e-01  0.00000e+00  1.00000e+00  1.05809e-01  
