#pT_mid  rn  rn_err (n = 2, 3, 4)
1.85000e+00  -8.58295e-01  1.00277e-01  1.85000e+00  9.12781e-01  9.90310e-02  1.85000e+00  5.69083e-01  8.82380e-02  
1.62500e+00  -8.45105e-01  1.02276e-01  1.62500e+00  9.36042e-01  9.56177e-02  1.62500e+00  7.14751e-01  9.82108e-02  
1.37500e+00  -6.71889e-01  9.00347e-02  1.37500e+00  9.47499e-01  9.85066e-02  1.37500e+00  7.53236e-01  1.02521e-01  
1.00000e+00  4.93176e-01  9.01445e-02  1.00000e+00  9.57488e-01  9.74623e-02  1.00000e+00  8.34889e-01  1.01718e-01  
5.00000e-01  8.79487e-01  1.11265e-01  5.00000e-01  9.65300e-01  9.53327e-02  5.00000e-01  8.00326e-01  1.01131e-01  
0.00000e+00  1.00000e+00  1.07822e-01  0.00000e+00  1.00000e+00  1.00552e-01  0.00000e+00  1.00000e+00  1.21042e-01  
