dN/dy= 1.0042550000e+00 +/- 5.8077254369e-03
<pT>= 1.1297831559e+00 +/- 2.5178660101e-03
v_1{2}(phenix)= 2.7900478182e-02 +/- 2.2441631717e-03
v_1{2}(STAR)= 2.7782146265e-02 +/- 2.2310754609e-03
v_1{2}(ALICE)= 1.8074446776e-02 +/- 2.0797396861e-03
v_1{2}(CMS)= 1.7903410326e-02 +/- 2.0873432763e-03
v_1{2}(ATLAS)= 1.6438424350e-02 +/- 2.2987695233e-03
v_2{2}(phenix)= 4.9945425718e-02 +/- 2.4820992833e-03
v_2{2}(STAR)= 4.9303697340e-02 +/- 2.4720912918e-03
v_2{2}(ALICE)= 5.6154981987e-02 +/- 2.5672794009e-03
v_2{2}(CMS)= 5.8249902083e-02 +/- 2.6490488740e-03
v_2{2}(ATLAS)= 6.2731662163e-02 +/- 2.9256583462e-03
v_3{2}(phenix)= 1.4199545431e-02 +/- 2.7041969178e-03
v_3{2}(STAR)= 1.4318332774e-02 +/- 2.6499493966e-03
v_3{2}(ALICE)= 1.8748137457e-02 +/- 2.2984412598e-03
v_3{2}(CMS)= 1.9037620326e-02 +/- 2.3808864087e-03
v_3{2}(ATLAS)= 2.2174695369e-02 +/- 2.4829875331e-03
v_4{2}(phenix)= nan +/- nan
v_4{2}(STAR)= nan +/- nan
v_4{2}(ALICE)= nan +/- nan
v_4{2}(CMS)= nan +/- nan
v_4{2}(ATLAS)= nan +/- nan
v_5{2}(phenix)= 3.1487150400e-03 +/- 9.6544666191e-03
v_5{2}(STAR)= 2.8913813152e-03 +/- 1.0279341621e-02
v_5{2}(ALICE)= 2.6557696721e-03 +/- 1.0368474053e-02
v_5{2}(CMS)= 2.5164777042e-03 +/- 1.1305743260e-02
v_5{2}(ATLAS)= nan +/- nan
v_6{2}(phenix)= 4.6112837258e-03 +/- 5.8094035163e-03
v_6{2}(STAR)= 5.5656297549e-03 +/- 4.8556318558e-03
v_6{2}(ALICE)= 6.7068138866e-03 +/- 3.6838266112e-03
v_6{2}(CMS)= 6.5744395415e-03 +/- 3.9375499033e-03
v_6{2}(ATLAS)= 8.1750004826e-03 +/- 3.6705312085e-03
