dN/dy= 3.3622699387e-01 +/- 2.1727501536e-03
<pT>= 1.1823741439e+00 +/- 3.7399181079e-03
v_1{2}(phenix)= 5.2367097880e-02 +/- 4.7413220363e-03
v_1{2}(STAR)= 5.1625541950e-02 +/- 4.6914396906e-03
v_1{2}(ALICE)= 4.4251859983e-02 +/- 4.6546748691e-03
v_1{2}(CMS)= 4.4247661761e-02 +/- 4.9522885292e-03
v_1{2}(ATLAS)= 4.3019110343e-02 +/- 4.8519456893e-03
v_2{2}(phenix)= 6.1856863719e-02 +/- 4.2486924185e-03
v_2{2}(STAR)= 6.1347008132e-02 +/- 4.1815500643e-03
v_2{2}(ALICE)= 6.6725447419e-02 +/- 4.4795143358e-03
v_2{2}(CMS)= 6.7697647775e-02 +/- 4.6410956012e-03
v_2{2}(ATLAS)= 7.2875817223e-02 +/- 4.8391204902e-03
v_3{2}(phenix)= 4.2334184206e-02 +/- 4.2703230246e-03
v_3{2}(STAR)= 4.2528033479e-02 +/- 4.2908470382e-03
v_3{2}(ALICE)= 4.2607717729e-02 +/- 4.4105710150e-03
v_3{2}(CMS)= 4.1948961961e-02 +/- 4.2360422818e-03
v_3{2}(ATLAS)= 4.7291006029e-02 +/- 4.3496810377e-03
v_4{2}(phenix)= 4.2075272619e-02 +/- 3.5961027777e-03
v_4{2}(STAR)= 4.1423657286e-02 +/- 3.6066111442e-03
v_4{2}(ALICE)= 3.9224570377e-02 +/- 3.1959537451e-03
v_4{2}(CMS)= 4.0478040007e-02 +/- 3.1973349841e-03
v_4{2}(ATLAS)= 4.5461486715e-02 +/- 3.5798298413e-03
v_5{2}(phenix)= 3.9180431060e-02 +/- 3.9340994296e-03
v_5{2}(STAR)= 3.8840164342e-02 +/- 3.9034724567e-03
v_5{2}(ALICE)= 3.7886052143e-02 +/- 3.8419720820e-03
v_5{2}(CMS)= 3.8141194635e-02 +/- 3.8059243053e-03
v_5{2}(ATLAS)= 4.2250697260e-02 +/- 3.6685809556e-03
v_6{2}(phenix)= 4.9759528085e-02 +/- 4.1148830345e-03
v_6{2}(STAR)= 4.9666038967e-02 +/- 4.0977907397e-03
v_6{2}(ALICE)= 4.4685546228e-02 +/- 3.8354036834e-03
v_6{2}(CMS)= 4.5010493964e-02 +/- 3.9063957488e-03
v_6{2}(ATLAS)= 4.8238673206e-02 +/- 4.1388720548e-03
