#vn  dP(vn)/dvn  dP(vn)/dvn_err
5.5531702144e+04  3.3579959139e-05  2.3744616819e-05  6.5199777439e-04  1.2666427120e+01  8.9565165102e+00  7.4326089813e-03  1.1370714106e+01  5.0851379386e+00  2.0983007815e-03  1.4732116245e+01  1.0417179298e+01  7.9215627191e-04  8.1504345253e+01  3.6449851289e+01  5.4111687556e-04  1.3329433981e+02  5.9611040967e+01  
5.6269064497e+04  6.7159918278e-05  3.3579959139e-05  2.9471261455e-03  1.8999640680e+01  1.0969447661e+01  1.1081555358e-02  6.8224284634e+00  3.9389309099e+00  3.3123981366e-03  3.6830290613e+01  1.6471006688e+01  1.4971353979e-03  1.3040695240e+02  4.6105820180e+01  9.7504527137e-04  7.9976603887e+01  4.6174513783e+01  
5.6959365411e+04  8.3949897847e-05  3.7543535658e-05  4.5503492232e-03  3.7999281361e+01  1.5513141654e+01  1.3518216590e-02  2.2741428211e+00  2.2741428211e+00  4.7932720855e-03  2.9464232490e+01  1.4732116245e+01  2.0065703550e-03  1.9561042861e+02  5.6467866806e+01  1.3331575474e-03  7.9976603887e+01  4.6174513783e+01  
5.7594847418e+04  1.1752985699e-04  4.4422110458e-05  6.0992293448e-03  8.8664989842e+01  2.3696715299e+01  1.8923292653e-02  9.0965712846e+00  4.5482856423e+00  6.5032951943e-03  2.9464232490e+01  1.4732116245e+01  2.7010099855e-03  1.6300869051e+02  5.1547874040e+01  1.7655181680e-03  1.3329433981e+02  5.9611040967e+01  
5.8118389225e+04  1.0073987742e-04  4.1126882737e-05  7.5815272092e-03  8.8664989842e+01  2.3696715299e+01  2.3854793053e-02  2.2741428211e+01  7.1914710393e+00  7.4663469831e-03  4.4196348735e+01  1.8043083816e+01  3.3240519021e-03  1.1410608335e+02  4.3128045662e+01  2.1148396588e-03  1.3329433981e+02  5.9611040967e+01  
5.8644185707e+04  1.0073987742e-04  4.1126882737e-05  9.3635541517e-03  5.6998922041e+01  1.8999640680e+01  2.8933781374e-02  1.1370714106e+01  5.0851379386e+00  8.9662215550e-03  7.3660581226e+01  2.3293521044e+01  3.7150357423e-03  1.1410608335e+02  4.3128045662e+01  2.5212379662e-03  2.3992981166e+02  7.9976603887e+01  
5.9252640264e+04  1.5110981612e-04  5.0369938708e-05  1.0671867082e-02  8.2331776282e+01  2.2834726230e+01  3.3049433873e-02  1.3644856927e+01  5.5704895140e+00  1.0406184228e-02  9.5758755593e+01  2.6558700259e+01  4.4294191806e-03  1.4670782146e+02  4.8902607152e+01  2.9159383768e-03  2.9324754759e+02  8.8417462367e+01  
5.9904620119e+04  6.7159918278e-05  3.3579959139e-05  1.2297187809e-02  7.5998562722e+01  2.1938895323e+01  3.7140656597e-02  1.5918999748e+01  6.0168163506e+00  1.1726844676e-02  6.6294523103e+01  2.2098174368e+01  5.1973583082e-03  9.7805214304e+01  3.9928811538e+01  3.2236440619e-03  1.0663547185e+02  5.3317735925e+01  
6.0584116387e+04  6.7159918278e-05  3.3579959139e-05  1.4067201736e-02  5.6998922041e+01  1.8999640680e+01  4.1827203657e-02  3.8660427960e+01  9.3765310593e+00  1.3023007614e-02  2.2098174368e+01  1.2758386920e+01  5.8924867420e-03  1.7930955956e+02  5.4063866398e+01  3.6368903285e-03  2.9324754759e+02  8.8417462367e+01  
6.1084091865e+04  6.7159918278e-05  3.3579959139e-05  1.5263243234e-02  3.1666067801e+01  1.4161496037e+01  4.6084226443e-02  1.5918999748e+01  6.0168163506e+00  1.4466459800e-02  4.4196348735e+01  1.8043083816e+01  6.4167768690e-03  1.1410608335e+02  4.3128045662e+01  3.9958834239e-03  7.9976603887e+01  4.6174513783e+01  
6.1633281955e+04  1.0073987742e-04  4.1126882737e-05  1.7008563716e-02  2.5332854241e+01  1.2666427120e+01  5.0133133039e-02  1.8193142569e+01  6.4322472409e+00  1.5970887759e-02  2.9464232490e+01  1.4732116245e+01  6.8778609813e-03  4.8902607152e+01  2.8233933403e+01  4.4165555916e-03  2.9324754759e+02  8.8417462367e+01  
6.2250476267e+04  1.0073987742e-04  4.1126882737e-05  1.8776748494e-02  1.8999640680e+01  1.0969447661e+01  5.4993359764e-02  1.5918999748e+01  6.0168163506e+00  1.6980898366e-02  5.8928464980e+01  2.0834358596e+01  7.5659627511e-03  3.2601738101e+01  2.3052910090e+01  4.6976052558e-03  1.8661207574e+02  7.0532734863e+01  
6.2825683201e+04  1.1752985699e-04  4.4422110458e-05  2.0525313368e-02  6.3332135601e+00  6.3332135601e+00  6.1191900597e-02  2.2741428211e+00  2.2741428211e+00  1.8420826239e-02  5.1562406858e+01  1.9488757935e+01  8.2279495311e-03  4.8902607152e+01  2.8233933403e+01  5.0200305173e-03  1.0663547185e+02  5.3317735925e+01  
6.3540922086e+04  6.7159918278e-05  3.3579959139e-05  2.2019913815e-02  6.3332135601e+00  6.3332135601e+00  6.2459617310e-02  1.3644856927e+01  5.5704895140e+00  1.9741150349e-02  3.6830290613e+01  1.6471006688e+01  9.0122846035e-03  1.6300869051e+01  1.6300869051e+01  5.4829821228e-03  1.0663547185e+02  5.3317735925e+01  
6.3988733801e+04  6.7159918278e-05  3.3579959139e-05  2.3480893964e-02  0.0000000000e+00  0.0000000000e+00  6.8303306144e-02  4.5482856423e+00  3.2161236204e+00  2.0840128538e-02  2.9464232490e+01  1.4732116245e+01  9.6167590993e-03  3.2601738101e+01  2.3052910090e+01  5.8452107096e-03  7.9976603887e+01  4.6174513783e+01  
6.4590929887e+04  1.1752985699e-04  4.4422110458e-05  2.5622404438e-02  6.3332135601e+00  6.3332135601e+00  7.1843065307e-02  9.0965712846e+00  4.5482856423e+00  2.2584383877e-02  0.0000000000e+00  0.0000000000e+00  1.0086204788e-02  3.2601738101e+01  2.3052910090e+01  6.2386763482e-03  7.9976603887e+01  4.6174513783e+01  
6.5187372575e+04  8.3949897847e-05  3.7543535658e-05  2.6500545705e-02  6.3332135601e+00  6.3332135601e+00  7.6947659685e-02  4.5482856423e+00  3.2161236204e+00  2.4524995157e-02  1.4732116245e+01  1.0417179298e+01  1.0768636991e-02  4.8902607152e+01  2.8233933403e+01  6.5659954664e-03  2.6658867962e+01  2.6658867962e+01  
6.5777795223e+04  3.3579959139e-05  2.3744616819e-05  2.8005651650e-02  6.3332135601e+00  6.3332135601e+00  8.1849987910e-02  6.8224284634e+00  3.9389309099e+00  2.5566991933e-02  1.4732116245e+01  1.0417179298e+01  1.1568478445e-02  1.6300869051e+01  1.6300869051e+01  6.8895394957e-03  5.3317735925e+01  3.7701332630e+01  
6.6439239588e+04  6.7159918278e-05  3.3579959139e-05  2.9796802881e-02  0.0000000000e+00  0.0000000000e+00  8.4271174111e-02  2.2741428211e+00  2.2741428211e+00  2.6562638246e-02  3.6830290613e+01  1.6471006688e+01  1.1882570713e-02  0.0000000000e+00  0.0000000000e+00  7.4540868740e-03  1.0663547185e+02  5.3317735925e+01  
6.6996739758e+04  6.7159918278e-05  3.3579959139e-05  3.2162052520e-02  6.3332135601e+00  6.3332135601e+00  9.2178383936e-02  2.2741428211e+00  2.2741428211e+00  2.8690616760e-02  7.3660581226e+00  7.3660581226e+00  1.2801486902e-02  1.6300869051e+01  1.6300869051e+01  7.9289285716e-03  5.3317735925e+01  3.7701332630e+01  
