  0.50000000000000000                0              7.9539999999999997                0
  0.75000000000000000                0              2.7719999999999998                0
   1.0000000000000000                0              1.1299999999999999                0
   1.2500000000000000                0              0.50280000000000002               0
   1.5000000000000000                0              0.23769999999999999               0
   1.7500000000000000                0              0.11770000000000000               0
   2.0000000000000000        3.3033120832242913E-002   6.0659999999999999E-002   9.3693120832242904E-002
   2.2500000000000000        1.9743699013649221E-002   3.2349999999999997E-002   5.2093699013649214E-002
   2.5000000000000000        1.2836230275116756E-002   1.7800000000000000E-002   3.0636230275116756E-002
   2.7500000000000000        8.1568074825162703E-003   1.0070000000000001E-002   1.8226807482516271E-002
   3.0000000000000000        5.5998136035187466E-003   5.8430000000000001E-003   1.1442813603518747E-002
   3.2500000000000000        3.5547418647580657E-003   3.4680000000000002E-003   7.0227418647580662E-003
   3.5000000000000000        2.5435249364573159E-003   2.1010000000000000E-003   4.6445249364573159E-003
   3.7500000000000000        1.7927086155271419E-003   1.2960000000000001E-003   3.0887086155271422E-003
   4.0000000000000000        1.4237037226269042E-003   8.1150000000000005E-004   2.2352037226269043E-003
   4.2500000000000000        1.0406308580277804E-003   5.1530000000000000E-004   1.5559308580277804E-003
   4.5000000000000000        7.8696215870163841E-004   3.3110000000000002E-004   1.1180621587016384E-003
   4.7500000000000000        6.4834503833447843E-004   2.1499999999999999E-004   8.6334503833447845E-004
   5.0000000000000000        4.7518184590517276E-004   1.4090000000000001E-004   6.1608184590517283E-004
   5.2500000000000000        4.1276490053328415E-004   9.2999999999999997E-005   5.0576490053328414E-004
   5.5000000000000000        3.2758015248423645E-004   6.1829999999999996E-005   3.8941015248423647E-004
   6.0000000000000000        1.9247424335484418E-004   2.7800000000000001E-005   2.2027424335484418E-004
   6.5000000000000000        1.3160297737592578E-004           0              1.3160297737592578E-004
   7.0000000000000000        9.5060211410296781E-005           0              9.5060211410296781E-005
   7.5000000000000000        6.8652572861843593E-005           0              6.8652572861843593E-005
   8.0000000000000000        4.8928476627468291E-005           0              4.8928476627468291E-005
   8.5000000000000000        3.6284281060967252E-005           0              3.6284281060967252E-005
   9.0000000000000000        2.6593250795735624E-005           0              2.6593250795735624E-005
   9.5000000000000000        2.1565962573471428E-005           0              2.1565962573471428E-005
   10.000000000000000        1.6743594043703932E-005           0              1.6743594043703932E-005
   10.500000000000000        1.3430700362196459E-005           0              1.3430700362196459E-005
   11.000000000000000        1.0511763734797487E-005           0              1.0511763734797487E-005
   11.500000000000000        7.8835775364215565E-006           0              7.8835775364215565E-006
   12.000000000000000        6.6296478623933208E-006           0              6.6296478623933208E-006
   12.500000000000000        6.0352287369753952E-006           0              6.0352287369753952E-006
   13.000000000000000        5.0182619021437143E-006           0              5.0182619021437143E-006
