 LHC@5.02A TeV 0_20 % centrality bin
#####################################


       p_T(GeV)     Prompt(GeV^-2)       Thermal(GeV^-2)     Direct(GeV^-2)
   4.0000000000000000        5.4639291285190933E-004   3.0669999999999997E-004   8.5309291285190925E-004
   4.2500000000000000        4.0533067875093352E-004   1.9120000000000001E-004   5.9653067875093356E-004
   4.5000000000000000        3.0641009649436612E-004   1.2070000000000001E-004   4.2711009649436612E-004
   4.7500000000000000        2.5199595357967239E-004   7.6959999999999995E-005   3.2895595357967239E-004
   5.0000000000000000        1.8503448266435856E-004   4.9520000000000000E-005   2.3455448266435856E-004
   5.2500000000000000        1.5971480188529068E-004   3.2119999999999997E-005   1.9183480188529069E-004
   5.5000000000000000        1.2656501935106457E-004   2.0970000000000001E-005   1.4753501935106458E-004
   6.0000000000000000        7.4632496635704769E-005   9.0999999999999993E-006   8.3732496635704774E-005
   6.5000000000000000        5.1137095994907473E-005          ----               5.1137095994907473E-005
   7.0000000000000000        3.6865384122172784E-005          ----               3.6865384122172784E-005
   7.5000000000000000        2.6653585233186958E-005          ----               2.6653585233186958E-005
   8.0000000000000000        1.9044191442772916E-005          ----               1.9044191442772916E-005
   8.5000000000000000        1.4050068573121869E-005          ----               1.4050068573121869E-005
   9.0000000000000000        1.0312456156666050E-005          ----               1.0312456156666050E-005
   9.5000000000000000        8.3720980316093149E-006          ----               8.3720980316093149E-006
   10.000000000000000        6.5398036781207374E-006          ----               6.5398036781207374E-006
   10.500000000000000        5.2015408819041412E-006          ----               5.2015408819041412E-006
   11.000000000000000        4.0873408585457700E-006          ----               4.0873408585457700E-006
   11.500000000000000        3.0579217377257462E-006          ----               3.0579217377257462E-006
   12.000000000000000        2.5682947959739582E-006          ----               2.5682947959739582E-006
   12.500000000000000        2.3477462684997127E-006          ----               2.3477462684997127E-006
   13.000000000000000        1.9299994002016058E-006          ----               1.9299994002016058E-006


LHC@5.02A TeV   30_40 % centrality bin
#####################################


 p_T(GeV)                   Prompt(GeV^-2)               Thermal(GeV^-2)                Direct(GeV^-2)
  0.50000000000000000           ----                   2.2820000000000000                  ----
  0.75000000000000000           ----                   0.78749999999999998                 ----
   1.0000000000000000           ----                   0.31730000000000003                 ----
   1.2500000000000000           ----                   0.13919999999999999                 ----
   1.5000000000000000           ----                   6.4699999999999994E-002             ----
   1.7500000000000000           ----                   3.1419999999999997E-002             ----
   2.0000000000000000        7.5885282504018388E-003   1.5830000000000000E-002   2.3418528250401839E-002
   2.2500000000000000        4.5550192458773293E-003   8.2400000000000008E-003   1.2795019245877330E-002
   2.5000000000000000        2.9560928432372517E-003   4.4149999999999997E-003   7.3710928432372518E-003
   2.7500000000000000        1.8912742875069810E-003   2.4290000000000002E-003   4.3202742875069807E-003
   3.0000000000000000        1.3174472410381118E-003   1.3690000000000000E-003   2.6864472410381120E-003
   3.2500000000000000        8.3265563807996253E-004   7.8879999999999998E-004   1.6214556380799625E-003
   3.5000000000000000        6.0048424967086046E-004   4.6349999999999999E-004   1.0639842496708604E-003
   3.7500000000000000        4.1104003664322268E-004   2.7710000000000001E-004   6.8814003664322270E-004
   4.0000000000000000        3.2888592561939733E-004   1.6830000000000000E-004   4.9718592561939735E-004
   4.2500000000000000        2.4212874499307898E-004   1.0360000000000000E-004   3.4572874499307895E-004
   4.5000000000000000        1.7809862248599161E-004   6.4510000000000004E-005   2.4260862248599163E-004
   4.7500000000000000        1.5888890039387389E-004   4.0590000000000003E-005   1.9947890039387388E-004
   5.0000000000000000        1.2056315961820219E-004   2.5780000000000001E-005   1.4634315961820218E-004
   5.2500000000000000        9.4245445046002739E-005   1.6490000000000000E-005   1.1073544504600274E-004
   5.5000000000000000        7.1581083686335047E-005   1.0630000000000000E-005   8.2211083686335046E-005
   6.0000000000000000        4.4263781348156924E-005   4.4900000000000002E-006   4.8753781348156923E-005
   6.5000000000000000        3.0332420148246045E-005         ----                3.0332420148246045E-005
   7.0000000000000000        2.2120106198089593E-005         ----                2.2120106198089593E-005
   7.5000000000000000        1.5941535733404327E-005         ----                1.5941535733404327E-005
   8.0000000000000000        1.1279549645718191E-005         ----                1.1279549645718191E-005
   8.5000000000000000        8.5415329608575891E-006         ----                8.5415329608575891E-006
   9.0000000000000000        6.4269543846138246E-006         ----                6.4269543846138246E-006
   9.5000000000000000        4.8961143064727211E-006         ----                4.8961143064727211E-006
   10.000000000000000        3.8303073761522466E-006         ----                3.8303073761522466E-006
   10.500000000000000        3.0160445864501092E-006         ----                3.0160445864501092E-006
   11.000000000000000        2.3888129287499657E-006         ----                2.3888129287499657E-006
   11.500000000000000        1.8217568438037289E-006         ----                1.8217568438037289E-006
   12.000000000000000        1.4991360503553605E-006         ----                1.4991360503553605E-006
   12.500000000000000        1.3925646759846854E-006         ----                1.3925646759846854E-006
   13.000000000000000        1.1672514802360109E-006         ----                1.1672514802360109E-006
