-52.7473	52.7473	-52.5549	52.5549	-5.0395	5.0395	-15.0922	15.0922	-4.71275	4.71275
-17.4524	17.4524	-16.8623	16.8623	-2.54449	2.54449	-5.68543	5.68543	-4.71275	4.71275
-8.57634	8.57634	-7.30093	7.30093	-1.60923	1.60923	-5.5989	5.5989	-4.71275	4.71275
-7.14191	7.14191	-5.54589	5.54589	-2.71785	2.71785	-4.09148	4.09148	-4.71275	4.71275
-7.94857	7.94857	-6.55208	6.55208	-2.24194	2.24194	-2.15516	2.15516	-4.71275	4.71275
-7.27107	7.27107	-5.71125	5.71125	-3.9746	3.9746	-3.58378	3.58378	-4.71275	4.71275
-7.49903	7.49903	-5.99879	5.99879	-2.61327	2.61327	-5.00413	5.00413	-4.71275	4.71275
-6.32716	6.32716	-4.44781	4.44781	-2.80804	2.80804	-2.79002	2.79002	-4.71275	4.71275
-8.59365	8.59365	-7.32126	7.32126	-2.49232	2.49232	-6.60167	6.60167	-4.71275	4.71275
-6.72021	6.72021	-4.99111	4.99111	-3.05351	3.05351	-3.58979	3.58979	-4.71275	4.71275
-14.183	14.183	-13.4502	13.4502	-3.25908	3.25908	-12.915	12.915	-4.71275	4.71275
-16.8769	16.8769	-16.2659	16.2659	-2.4104	2.4104	-15.8781	15.8781	-4.71275	4.71275
-14.6164	14.6164	-13.9064	13.9064	-4.90439	4.90439	-12.0702	12.0702	-4.71275	4.71275
-32.5959	32.5959	-32.2837	32.2837	-4.6321	4.6321	-31.4868	31.4868	-4.71275	4.71275
-32.5959	32.5959	-32.2837	32.2837	-4.6321	4.6321	-31.4868	31.4868	-4.71275	4.71275
-32.5959	32.5959	-32.2837	32.2837	-4.6321	4.6321	-31.4868	31.4868	-4.71275	4.71275
