7	-15.4743	15.4743	-15.4743	15.4743
9	-16.406	16.406	-16.406	16.406
11	-17.6174	17.6174	-17.6174	17.6174
14	-19.9839	19.9839	-19.9839	19.9839
18	-24.2148	24.2148	-24.2148	24.2148
