7	-26.9017	26.9017	-26.5654	26.5654
9	-22.1589	22.1589	-21.7495	21.7495
11	-21.0606	21.0606	-20.6294	20.6294
14	-21.9202	21.9202	-21.5062	21.5062
18	-24.9706	24.9706	-24.608	24.608
