-27.4826	27.4826	-25.9671	25.9671
-10.931	10.931	-6.20379	6.20379
-9.63729	9.63729	-3.44637	3.44637
-9.545	9.545	-3.17915	3.17915
-9.25642	9.25642	-2.16365	2.16365
-9.24396	9.24396	-2.10969	2.10969
-9.24601	9.24601	-2.11865	2.11865
-9.20499	9.20499	-1.93178	1.93178
-9.21643	9.21643	-1.9856	1.9856
-9.26044	9.26044	-2.18078	2.18078
-9.37576	9.37576	-2.62773	2.62773
-9.43042	9.43042	-2.81654	2.81654
-9.57177	9.57177	-3.25864	3.25864
-9.72941	9.72941	-3.69615	3.69615
-9.69377	9.69377	-3.60126	3.60126
-9.82307	9.82307	-3.93607	3.93607
-10.8554	10.8554	-6.06964	6.06964
-10.4528	10.4528	-5.31613	5.31613
-10.6889	10.6889	-5.76654	5.76654
-11.3728	11.3728	-6.95268	6.95268
-12.1636	12.1636	-8.1825	8.1825
-10.0641	10.0641	-4.50412	4.50412
-9.99834	9.99834	-4.35508	4.35508
-10.1798	10.1798	-4.75703	4.75703
-10.6772	10.6772	-5.74475	5.74475
-11.2755	11.2755	-6.79245	6.79245
-10.9654	10.9654	-6.2641	6.2641
-11.7716	11.7716	-7.58752	7.58752
-11.247	11.247	-6.74494	6.74494
-14.1197	14.1197	-10.8796	10.8796
