7.5	-20.5675	20.5675	-20.1257	20.1257
8.5	-18.1669	18.1669	-17.6652	17.6652
9.5	-16.9059	16.9059	-16.3655	16.3655
10.5	-16.3486	16.3486	-15.7892	15.7892
11.5	-16.2161	16.2161	-15.652	15.652
13	-16.4769	16.4769	-15.922	15.922
15	-17.3152	17.3152	-16.7881	16.7881
18	-19.2408	19.2408	-18.7678	18.7678
