6.5	-53.1659	53.1659	-52.6938	52.6938
7.5	-13.7367	13.7367	-11.7776	11.7776
8.5	-11.9099	11.9099	-9.58442	9.58442
9.5	-11.9552	11.9552	-9.64069	9.64069
10.5	-12.0077	12.0077	-9.70568	9.70568
11.5	-12.0677	12.0677	-9.77985	9.77985
13	-12.1732	12.1732	-9.90969	9.90969
15	-12.346	12.346	-10.1212	10.1212
17	-12.8617	12.8617	-10.7442	10.7442
20	-13.2665	13.2665	-11.2257	11.2257
