-29.2246	29.2246	-28.8761	28.8761	-11.4575	11.4575	-14.4543	14.4543	-4.5	4.5
-11.4528	11.4528	-10.5317	10.5317	-1.97516	1.97516	-3.65773	3.65773	-4.5	4.5
-7.32338	7.32338	-5.7777	5.7777	-2.00834	2.00834	-1.69694	1.69694	-4.5	4.5
-5.50489	5.50489	-3.17077	3.17077	-1.39243	1.39243	-1.06157	1.06157	-4.5	4.5
-4.99723	4.99723	-2.17309	2.17309	-1.31592	1.31592	-0.864785	0.864785	-4.5	4.5
-4.91253	4.91253	-1.97053	1.97053	-1.42095	1.42095	-0.851304	0.851304	-4.5	4.5
-4.88774	4.88774	-1.90788	1.90788	-1.4139	1.4139	-0.900359	0.900359	-4.5	4.5
-4.95778	4.95778	-2.08078	2.08078	-1.46549	1.46549	-1.14286	1.14286	-4.5	4.5
-4.95779	4.95779	-2.0808	2.0808	-1.38057	1.38057	-1.23846	1.23846	-4.5	4.5
-4.99473	4.99473	-2.16734	2.16734	-1.27906	1.27906	-1.39266	1.39266	-4.5	4.5
-5.00472	5.00472	-2.19025	2.19025	-1.3525	1.3525	-1.34414	1.34414	-4.5	4.5
-5.00417	5.00417	-2.18899	2.18899	-1.57798	1.57798	-1.09988	1.09988	-4.5	4.5
-5.08847	5.08847	-2.37539	2.37539	-1.74206	1.74206	-1.17716	1.17716	-4.5	4.5
-5.22691	5.22691	-2.65905	2.65905	-1.66632	1.66632	-1.81121	1.81121	-4.5	4.5
-5.34069	5.34069	-2.87628	2.87628	-1.86883	1.86883	-1.863	1.863	-4.5	4.5
-5.5515	5.5515	-3.25102	3.25102	-1.85906	1.85906	-2.44427	2.44427	-4.5	4.5
-6.54839	6.54839	-4.75725	4.75725	-2.517	2.517	-3.65079	3.65079	-4.5	4.5
-7.37675	7.37675	-5.84521	5.84521	-2.72786	2.72786	-4.1127	4.1127	-4.5	4.5
-8.33991	8.33991	-7.02169	7.02169	-3.95478	3.95478	-4.44719	4.44719	-4.5	4.5
-11.0558	11.0558	-10.0985	10.0985	-5.33895	5.33895	-6.3883	6.3883	-4.5	4.5
-16.5827	16.5827	-15.9604	15.9604	-7.19698	7.19698	-11.2723	11.2723	-4.5	4.5
-24.6854	24.6854	-24.2718	24.2718	-11.7634	11.7634	-13.2409	13.2409	-4.5	4.5
