-8.84352	8.84352	-7.613	7.613	-0.789742	0.789742	-0.114841	0.114841	-4.5	4.5
-7.35437	7.35437	-5.81694	5.81694	-0.741632	0.741632	-0.0693957	0.0693957	-4.5	4.5
-6.95319	6.95319	-5.30065	5.30065	-0.717408	0.717408	-0.0263688	0.0263688	-4.5	4.5
-6.61064	6.61064	-4.84257	4.84257	-0.701953	0.701953	-0.363617	0.363617	-4.5	4.5
-6.45308	6.45308	-4.62518	4.62518	-0.728336	0.728336	-0.162246	0.162246	-4.5	4.5
-6.3343	6.3343	-4.45795	4.45795	-0.532035	0.532035	-0.604646	0.604646	-4.5	4.5
-6.36748	6.36748	-4.50498	4.50498	-0.638272	0.638272	-0.849695	0.849695	-4.5	4.5
-6.14504	6.14504	-4.18468	4.18468	-0.844122	0.844122	-0.600711	0.600711	-4.5	4.5
-6.38921	6.38921	-4.53564	4.53564	-0.672915	0.672915	-1.80591	1.80591	-4.5	4.5
-6.02262	6.02262	-4.00275	4.00275	-0.731226	0.731226	-1.63284	1.63284	-4.5	4.5
-6.33565	6.33565	-4.45988	4.45988	-1.31003	1.31003	-2.43664	2.43664	-4.5	4.5
-6.75735	6.75735	-5.04101	5.04101	-1.91993	1.91993	-3.07076	3.07076	-4.5	4.5
-6.15202	6.15202	-4.19492	4.19492	-2.45153	2.45153	-2.05608	2.05608	-4.5	4.5
-6.66984	6.66984	-4.92309	4.92309	-1.76887	1.76887	-2.23487	2.23487	-4.5	4.5
-6.66984	6.66984	-4.92309	4.92309	-1.76887	1.76887	-2.23487	2.23487	-4.5	4.5
-6.66984	6.66984	-4.92309	4.92309	-1.76887	1.76887	-2.23487	2.23487	-4.5	4.5
