1.25	-29.6464	29.6464	-29.2874	29.2874
1.75	-17.4923	17.4923	-16.8769	16.8769
2.5	-16.7891	16.7891	-16.1469	16.1469
3.5	-16.6236	16.6236	-15.9747	15.9747
5	-16.8725	16.8725	-16.2336	16.2336
