1: 	2.14397	2.7038	2.88303	0	3.72031	4.5	
1.2: 	1.63026	2.25619	2.7724	0	1.43594	4.5	
1.4: 	2.99667	4.39771	3.66208	0	2.55446	4.5	
1.6: 	2.50807	2.0061	3.82364	0	3.6229	4.5	
1.8: 	3.15374	3.89134	4.3778	0	2.56392	4.5	
2: 	2.06653	4.4745	3.87031	0	3.01676	4.5	
2.2: 	4.2932	4.19358	3.53194	0	1.65436	4.5	
2.4: 	2.38609	4.11866	4.63495	0	2.37743	4.5	
2.6: 	4.1611	3.68759	6.27028	0	4.20717	4.5	
2.85: 	3.68409	5.8237	7.47483	0	3.28982	4.5	
3.15: 	3.65708	7.50085	5.40537	0	3.08472	4.5	
3.5: 	2.18861	6.11619	3.51309	0	3.97291	4.5	
3.9: 	4.53071	6.25366	4.77746	0	7.1046	4.5	
4.35: 	5.0487	9.2702	9.14126	0	6.07445	4.5	
5: 	5.79099	8.54575	9.15095	0	6.63632	4.5	
5.8: 	6.31731	8.61201	6.39577	0	10.0343	4.5	
6.6: 	13.3774	10.0003	9.77212	0	5.29745	4.5	
7.5: 	8.00014	13.5373	19.3555	0	8.43896	4.5	
9.5: 	10.0364	17.5612	11.0334	0	18.8797	4.5	
