-18.2208	18.2208	-15.8429	15.8429
-15.0718	15.0718	-12.0896	12.0896
-14.3182	14.3182	-11.136	11.136
-9.50553	9.50553	-3.05862	3.05862
-9.17483	9.17483	-1.78257	1.78257
-9.2251	9.2251	-2.02546	2.02546
-9.02943	9.02943	-0.728414	0.728414
-9.11498	9.11498	-1.4432	1.4432
-9.07103	9.07103	-1.13292	1.13292
-9.07322	9.07322	-1.15036	1.15036
-9.13649	9.13649	-1.57333	1.57333
-9.39793	9.39793	-2.70576	2.70576
-9.209	9.209	-1.95082	1.95082
-9.58931	9.58931	-3.30983	3.30983
-9.28241	9.28241	-2.27226	2.27226
-9.40489	9.40489	-2.72983	2.72983
-9.51205	9.51205	-3.07882	3.07882
-10.2732	10.2732	-4.9537	4.9537
-9.46545	9.46545	-2.93167	2.93167
-10.9859	10.9859	-6.30008	6.30008
-9.76293	9.76293	-3.78348	3.78348
-9.84508	9.84508	-3.99068	3.99068
-10.4285	10.4285	-5.26808	5.26808
-10.807	10.807	-5.98267	5.98267
-11.4761	11.4761	-7.12048	7.12048
-13.9905	13.9905	-10.7114	10.7114
-14.1367	14.1367	-10.9016	10.9016
-18.1505	18.1505	-15.762	15.762
-24.8523	24.8523	-23.1655	23.1655
