5	-13.2114	13.2114	-13.2114	13.2114
7	-14.7391	14.7391	-14.7391	14.7391
9	-15.105	15.105	-15.105	15.105
11	-15.4472	15.4472	-15.4472	15.4472
14	-18.193	18.193	-18.193	18.193
18	-22.6661	22.6661	-22.6661	22.6661
