-5.49672	5.49672	-3.15656	3.15656	-0.814946	0.814946	-0.403116	0.403116	-4.5	4.5
-5.12889	5.12889	-2.46079	2.46079	-0.515571	0.515571	-0.436736	0.436736	-4.5	4.5
-4.926	4.926	-2.00387	2.00387	-0.464523	0.464523	-0.356493	0.356493	-4.5	4.5
-4.84178	4.84178	-1.78686	1.78686	-0.431873	0.431873	-0.38285	0.38285	-4.5	4.5
-4.79724	4.79724	-1.66238	1.66238	-0.560402	0.560402	-0.12434	0.12434	-4.5	4.5
-4.77553	4.77553	-1.59866	1.59866	-0.595013	0.595013	-0.141021	0.141021	-4.5	4.5
-4.76095	4.76095	-1.55454	1.55454	-0.576022	0.576022	-0.308924	0.308924	-4.5	4.5
-4.74268	4.74268	-1.49767	1.49767	-0.572795	0.572795	-0.174178	0.174178	-4.5	4.5
-4.74584	4.74584	-1.50764	1.50764	-0.542673	0.542673	-0.287034	0.287034	-4.5	4.5
-4.75441	4.75441	-1.53441	1.53441	-0.637787	0.637787	-0.238491	0.238491	-4.5	4.5
-4.7872	4.7872	-1.63318	1.63318	-0.784606	0.784606	-0.286734	0.286734	-4.5	4.5
-4.80948	4.80948	-1.69737	1.69737	-0.791986	0.791986	-0.469435	0.469435	-4.5	4.5
-4.87556	4.87556	-1.87645	1.87645	-0.819067	0.819067	-0.651223	0.651223	-4.5	4.5
-5.06936	5.06936	-2.33419	2.33419	-1.25435	1.25435	-1.03753	1.03753	-4.5	4.5
-5.17072	5.17072	-2.54682	2.54682	-1.41759	1.41759	-0.487291	0.487291	-4.5	4.5
-5.35897	5.35897	-2.91008	2.91008	-1.87384	1.87384	-0.488165	0.488165	-4.5	4.5
-5.85086	5.85086	-3.73933	3.73933	-1.77035	1.77035	-1.27826	1.27826	-4.5	4.5
-6.81698	6.81698	-5.12067	5.12067	-1.78191	1.78191	-0.786319	0.786319	-4.5	4.5
-7.53121	7.53121	-6.03897	6.03897	-1.71345	1.71345	-1.13988	1.13988	-4.5	4.5
-9.12987	9.12987	-7.94383	7.94383	-1.52421	1.52421	-0.70422	0.70422	-4.5	4.5
-13.247	13.247	-12.4593	12.4593	-3.8792	3.8792	-4.72462	4.72462	-4.5	4.5
-19.297	19.297	-18.7649	18.7649	-1.72593	1.72593	-3.11295	3.11295	-4.5	4.5
