-19.9029	19.9029	-19.3876	19.3876	-2.57997	2.57997	-10.2764	10.2764	-4.5	4.5
-7.05052	7.05052	-5.42769	5.42769	-1.59398	1.59398	-4.14359	4.14359	-4.5	4.5
-8.71848	8.71848	-7.46739	7.46739	-1.67576	1.67576	-2.64886	2.64886	-4.5	4.5
-6.1556	6.1556	-4.20017	4.20017	-1.76194	1.76194	-2.10811	2.10811	-4.5	4.5
-6.20332	6.20332	-4.2698	4.2698	-1.72072	1.72072	-1.07649	1.07649	-4.5	4.5
-5.56073	5.56073	-3.26677	3.26677	-1.86324	1.86324	-0.332031	0.332031	-4.5	4.5
-5.585	5.585	-3.3079	3.3079	-1.67842	1.67842	-2.46163	2.46163	-4.5	4.5
-5.72426	5.72426	-3.53797	3.53797	-1.31939	1.31939	-3.13123	3.13123	-4.5	4.5
-5.64069	5.64069	-3.40108	3.40108	-1.2293	1.2293	-2.53398	2.53398	-4.5	4.5
-5.9015	5.9015	-3.81808	3.81808	-1.6198	1.6198	-2.86401	2.86401	-4.5	4.5
-7.19599	7.19599	-5.61536	5.61536	-1.71805	1.71805	-4.7988	4.7988	-4.5	4.5
-7.21284	7.21284	-5.63694	5.63694	-1.55553	1.55553	-4.95225	4.95225	-4.5	4.5
-5.83615	5.83615	-3.71627	3.71627	-1.73293	1.73293	-2.88386	2.88386	-4.5	4.5
-6.65113	6.65113	-4.8977	4.8977	-1.7046	1.7046	-3.0061	3.0061	-4.5	4.5
-6.65113	6.65113	-4.8977	4.8977	-1.7046	1.7046	-3.0061	3.0061	-4.5	4.5
-6.65113	6.65113	-4.8977	4.8977	-1.7046	1.7046	-3.0061	3.0061	-4.5	4.5
