1: 	1.08988	2.31843	2.25795	0	0	4.5	
1.2: 	1.54639	4.74107	2.46388	0	0	4.5	
1.4: 	1.03519	4.65697	3.20198	0	0	4.5	
1.6: 	1.55306	3.89791	3.18941	0	0	4.5	
1.8: 	1.64561	3.57317	2.75346	0	0	4.5	
2: 	1.38125	2.72269	3.06862	0	0	4.5	
2.2: 	0.869397	2.25482	3.18816	0	0	4.5	
2.4: 	1.02453	2.32283	3.57617	0	0	4.5	
2.6: 	0.987164	1.91598	3.84449	0	0	4.5	
2.85: 	1.16154	1.77154	4.42563	0	0	4.5	
3.15: 	2.09158	3.35431	5.24401	0	0	4.5	
3.5: 	1.66258	2.85091	5.53786	0	0	4.5	
3.9: 	3.09504	4.62054	6.28309	0	0	4.5	
4.35: 	2.20283	3.55251	6.97247	0	0	4.5	
5: 	1.0498	2.5306	8.07536	0	0	4.5	
5.8: 	1.42581	2.84235	12.6538	0	0	4.5	
6.6: 	1.56605	4.50721	14.3101	0	0	4.5	
7.5: 	2.25197	5.59419	12.317	0	0	4.5	
9.5: 	3.0095	9.04502	15.2565	0	0	4.5	
