1.25	-29.9121	29.9121	-29.9121	29.9121
1.75	-17.8555	17.8555	-17.8555	17.8555
2.5	-17.1746	17.1746	-17.1746	17.1746
3.5	-17.3169	17.3169	-17.3169	17.3169
5	-17.5573	17.5573	-17.5573	17.5573
