-23.693	23.693	-21.9171	21.9171
-12.3843	12.3843	-8.50715	8.50715
-12.8642	12.8642	-9.19171	9.19171
-10.9616	10.9616	-6.25747	6.25747
-10.7935	10.7935	-5.95817	5.95817
-10.2788	10.2788	-4.96528	4.96528
-10.142	10.142	-4.67541	4.67541
-10.1393	10.1393	-4.66958	4.66958
-10.0134	10.0134	-4.38956	4.38956
-10.157	10.157	-4.70783	4.70783
-10.9326	10.9326	-6.2065	6.2065
-10.93	10.93	-6.20207	6.20207
-10.0625	10.0625	-4.50037	4.50037
-10.5202	10.5202	-5.44754	5.44754
-10.5202	10.5202	-5.44754	5.44754
-10.5202	10.5202	-5.44754	5.44754
