1: 	0.626611	1.70504	1.55507	0	0	4.5	
1.2: 	0.913588	3.4981	1.59932	0	0	4.5	
1.4: 	0.899071	3.5585	2.67239	0	0	4.5	
1.6: 	0.860411	2.75343	2.22464	0	0	4.5	
1.8: 	0.380357	1.87462	1.75626	0	0	4.5	
2: 	0.581536	1.68971	2.13991	0	0	4.5	
2.2: 	1.1586	2.09365	2.4781	0	0	4.5	
2.4: 	0.910546	1.81528	2.68577	0	0	4.5	
2.6: 	0.910104	1.55225	2.75295	0	0	4.5	
2.85: 	0.570896	1.12401	3.23103	0	0	4.5	
3.15: 	0.191096	1.01558	3.66569	0	0	4.5	
3.5: 	1.35108	2.31975	4.07216	0	0	4.5	
3.9: 	0.437331	1.26406	5.1666	0	0	4.5	
4.35: 	0.534571	1.12148	5.22716	0	0	4.5	
5: 	0.790905	1.53361	6.59906	0	0	4.5	
5.8: 	0.580535	2.88935	8.43498	0	0	4.5	
6.6: 	0.655205	6.29265	9.17606	0	0	4.5	
7.5: 	1.06305	5.72087	13.7212	0	0	4.5	
9.5: 	1.79663	9.42544	16.294	0	0	4.5	
