-5.80416	5.80416	-3.66583	3.66583	-2.62578	2.62578	-1.91645	1.91645	-4.71275	4.71275
-5.67	5.67	-3.44948	3.44948	-2.4892	2.4892	-1.78571	1.78571	-4.71275	4.71275
-5.82729	5.82729	-3.70233	3.70233	-2.66138	2.66138	-2.06795	2.06795	-4.71275	4.71275
-5.59756	5.59756	-3.32906	3.32906	-2.1932	2.1932	-1.99643	1.99643	-4.71275	4.71275
-5.69471	5.69471	-3.48995	3.48995	-2.53109	2.53109	-1.88913	1.88913	-4.71275	4.71275
-5.91833	5.91833	-3.84404	3.84404	-2.95504	2.95504	-1.96996	1.96996	-4.71275	4.71275
-5.87621	5.87621	-3.77887	3.77887	-2.92954	2.92954	-1.89761	1.89761	-4.71275	4.71275
-5.82274	5.82274	-3.69518	3.69518	-2.90495	2.90495	-1.77001	1.77001	-4.71275	4.71275
-6.26151	6.26151	-4.35391	4.35391	-3.22333	3.22333	-2.55355	2.55355	-4.71275	4.71275
-6.41274	6.41274	-4.56873	4.56873	-2.85926	2.85926	-3.26448	3.26448	-4.71275	4.71275
-6.91112	6.91112	-5.24534	5.24534	-3.14081	3.14081	-3.95396	3.95396	-4.71275	4.71275
-7.34453	7.34453	-5.8045	5.8045	-3.29705	3.29705	-4.56511	4.56511	-4.71275	4.71275
-7.96213	7.96213	-6.56853	6.56853	-3.89285	3.89285	-5.09909	5.09909	-4.71275	4.71275
-7.9237	7.9237	-6.52189	6.52189	-3.81066	3.81066	-5.10236	5.10236	-4.71275	4.71275
-8.28246	8.28246	-6.95335	6.95335	-4.29644	4.29644	-5.28402	5.28402	-4.71275	4.71275
-8.6431	8.6431	-7.37924	7.37924	-3.86449	3.86449	-6.12838	6.12838	-4.71275	4.71275
-9.64286	9.64286	-8.52847	8.52847	-5.11352	5.11352	-6.68021	6.68021	-4.71275	4.71275
-9.08954	9.08954	-7.89745	7.89745	-7.11305	7.11305	-3.13274	3.13274	-4.71275	4.71275
-15.3531	15.3531	-14.6788	14.6788	-7.20756	7.20756	-12.7103	12.7103	-4.71275	4.71275
