-10.8375	10.8375	-6.03754	6.03754
-10.1348	10.1348	-4.6598	4.6598
-9.24476	9.24476	-2.1132	2.1132
-9.08715	9.08715	-1.2555	1.2555
-9.56238	9.56238	-3.23096	3.23096
-9.34831	9.34831	-2.52804	2.52804
-9.43208	9.43208	-2.82207	2.82207
-9.68959	9.68959	-3.59	3.59
-10.0515	10.0515	-4.47586	4.47586
-10.5277	10.5277	-5.46187	5.46187
-11.6006	11.6006	-7.3194	7.3194
-10.7357	10.7357	-5.85277	5.85277
-10.2859	10.2859	-4.97991	4.97991
-12.648	12.648	-8.88658	8.88658
-11.4181	11.4181	-7.02656	7.02656
-19.9237	19.9237	-17.7751	17.7751
-18.3303	18.3303	-15.9687	15.9687
-98.8622	98.8622	-98.4517	98.4517
