1: 	0.896576	2.68389	1.344	0	1.40546	4.5	
1.2: 	0.559443	2.45874	0.898492	0	0.480812	4.5	
1.4: 	0.392474	2.36661	1.06352	0	1.39283	4.5	
1.6: 	0.609534	1.87692	0.560629	0	1.75696	4.5	
1.8: 	1.12525	2.14031	0.70954	0	1.71615	4.5	
2: 	1.323	2.69686	0.884252	0	1.4008	4.5	
2.2: 	1.29177	2.69274	0.891916	0	1.09054	4.5	
2.4: 	0.948363	2.69041	0.720524	0	1.0112	4.5	
2.6: 	1.31867	3.43434	1.08288	0	0.860637	4.5	
2.85: 	0.882493	3.25383	1.16197	0	1.53487	4.5	
3.15: 	0.818219	3.07024	1.44866	0	2.23472	4.5	
3.5: 	0.890012	3.74068	1.8714	0	2.62181	4.5	
3.9: 	1.37935	3.83878	2.04664	0	3.14262	4.5	
4.35: 	1.12505	3.72661	1.75427	0	3.1353	4.5	
5: 	1.31673	3.95202	2.39899	0	2.98889	4.5	
5.8: 	0.953146	4.9415	3.87861	0	2.56384	4.5	
6.6: 	1.19623	4.92812	6.08044	0	1.97481	4.5	
7.5: 	1.06938	6.61682	3.02239	0	1.55757	4.5	
9.5: 	2.53759	9.38472	11.1915	0	1.51144	4.5	
