2.5	-17.0044	17.0044	-16.4673	16.4673
3.5	-16.5069	16.5069	-15.9531	15.9531
5	-16.5492	16.5492	-15.9968	15.9968
7	-16.9262	16.9262	-16.3866	16.3866
