10.5	-23.8452	23.8452	-23.4653	23.4653
11.5	-18.084	18.084	-17.5799	17.5799
13	-14.6552	14.6552	-14.0285	14.0285
15	-14.425	14.425	-13.7878	13.7878
17	-14.4576	14.4576	-13.8219	13.8219
20	-14.5768	14.5768	-13.9465	13.9465
24	-14.7967	14.7967	-14.1762	14.1762
28	-15.0879	15.0879	-14.4799	14.4799
32.5	-15.5161	15.5161	-14.9256	14.9256
