1: 	6.06552	8.40919	10.2226	0	6.71355	4.5	
1.2: 	4.15672	5.98863	3.36401	0	1.97602	4.5	
1.4: 	2.3381	6.74727	3.96575	0	4.35435	4.5	
1.6: 	4.65267	4.76963	5.60676	0	5.65756	4.5	
1.8: 	4.79419	7.07938	6.93532	0	5.07286	4.5	
2: 	5.14869	7.03752	5.95973	0	5.86835	4.5	
2.2: 	1.51616	2.92149	4.99252	0	2.94508	4.5	
2.4: 	3.38069	5.79796	3.10714	0	6.15894	4.5	
2.6: 	0.84069	5.89111	5.82713	0	4.8924	4.5	
2.85: 	0.705214	5.90793	7.04339	0	3.21903	4.5	
3.15: 	3.49263	8.61875	4.67067	0	6.71814	4.5	
3.5: 	3.87163	2.66032	7.18214	0	1.7964	4.5	
3.9: 	4.10114	10.4779	9.52778	0	2.0517	4.5	
4.35: 	7.87267	8.97897	9.64542	0	6.54348	4.5	
5: 	7.08827	8.00456	10.0412	0	9.2095	4.5	
5.8: 	3.69154	10.3268	12.7533	0	10.5248	4.5	
6.6: 	3.83897	10.5149	11.4867	0	8.34751	4.5	
7.5: 	2.08306	14.7336	8.66272	0	11.7171	4.5	
9.5: 	17.9914	33.479	27.8248	0	11.0806	4.5	
