-282.879	282.879	-282.843	282.843	-244.949	244.949	-100	100	-4.5	4.5
-59.4749	59.4749	-59.3044	59.3044	-51.4145	51.4145	-20.7774	20.7774	-4.5	4.5
-6.00971	6.00971	-3.98329	3.98329	-3.64624	3.64624	-0.971747	0.971747	-4.5	4.5
-5.03815	5.03815	-2.2656	2.2656	-2.03498	2.03498	-0.669255	0.669255	-4.5	4.5
-4.77785	4.77785	-1.60556	1.60556	-1.50364	1.50364	-0.38109	0.38109	-4.5	4.5
-4.74326	4.74326	-1.49949	1.49949	-1.45949	1.45949	-0.210469	0.210469	-4.5	4.5
-4.73451	4.73451	-1.47158	1.47158	-1.45207	1.45207	-0.133268	0.133268	-4.5	4.5
-4.73301	4.73301	-1.46677	1.46677	-1.43515	1.43515	-0.169719	0.169719	-4.5	4.5
-4.72551	4.72551	-1.44236	1.44236	-1.40823	1.40823	-0.195081	0.195081	-4.5	4.5
-4.6619	4.6619	-1.21793	1.21793	-1.15876	1.15876	-0.205017	0.205017	-4.5	4.5
-4.59055	4.59055	-0.907251	0.907251	-0.83645	0.83645	-0.164488	0.164488	-4.5	4.5
-4.56182	4.56182	-0.748448	0.748448	-0.713193	0.713193	-0.0410835	0.0410835	-4.5	4.5
-4.58113	4.58113	-0.858342	0.858342	-0.814873	0.814873	-0.162923	0.162923	-4.5	4.5
-4.68602	4.68602	-1.30719	1.30719	-1.26298	1.26298	-0.209922	0.209922	-4.5	4.5
-4.73521	4.73521	-1.47383	1.47383	-1.31432	1.31432	-0.50864	0.50864	-4.5	4.5
-5.00116	5.00116	-2.18211	2.18211	-1.98923	1.98923	-0.589612	0.589612	-4.5	4.5
-5.08852	5.08852	-2.37552	2.37552	-2.13932	2.13932	-0.677374	0.677374	-4.5	4.5
-5.12841	5.12841	-2.45979	2.45979	-2.22936	2.22936	-0.69983	0.69983	-4.5	4.5
-5.64528	5.64528	-3.40868	3.40868	-2.99423	2.99423	-1.14231	1.14231	-4.5	4.5
-6.00196	6.00196	-3.97159	3.97159	-3.55716	3.55716	-1.11259	1.11259	-4.5	4.5
-5.82826	5.82826	-3.70386	3.70386	-3.13868	3.13868	-1.19153	1.19153	-4.5	4.5
-5.59523	5.59523	-3.32514	3.32514	-2.97377	2.97377	-1.11727	1.11727	-4.5	4.5
-6.89541	6.89541	-5.22462	5.22462	-4.55931	4.55931	-1.65367	1.65367	-4.5	4.5
-5.82236	5.82236	-3.69457	3.69457	-3.05607	3.05607	-0.994873	0.994873	-4.5	4.5
-5.79919	5.79919	-3.65795	3.65795	-3.18093	3.18093	-0.716644	0.716644	-4.5	4.5
-5.92168	5.92168	-3.8492	3.8492	-3.49699	3.49699	-0.937044	0.937044	-4.5	4.5
-6.43723	6.43723	-4.60304	4.60304	-3.92951	3.92951	-1.00689	1.00689	-4.5	4.5
-6.35371	6.35371	-4.48549	4.48549	-2.85045	2.85045	-0.807181	0.807181	-4.5	4.5
-5.97092	5.97092	-3.92453	3.92453	-3.40873	3.40873	-1.1501	1.1501	-4.5	4.5
-7.54435	7.54435	-6.05535	6.05535	-5.47422	5.47422	-1.66178	1.66178	-4.5	4.5
-9.61698	9.61698	-8.49919	8.49919	-7.33823	7.33823	-1.68777	1.68777	-4.5	4.5
-16.0259	16.0259	-15.3811	15.3811	-13.5946	13.5946	-7.17167	7.17167	-4.5	4.5
