-52.8595	52.8595	-52.6676	52.6676	-4.6557	4.6557	-15.6625	15.6625	-4.5	4.5
-17.2932	17.2932	-16.6974	16.6974	-2.46648	2.46648	-5.39837	5.39837	-4.5	4.5
-8.21521	8.21521	-6.87312	6.87312	-1.84502	1.84502	-5.14095	5.14095	-4.5	4.5
-6.94367	6.94367	-5.28815	5.28815	-2.65129	2.65129	-4.03302	4.03302	-4.5	4.5
-7.8062	7.8062	-6.37862	6.37862	-2.24739	2.24739	-2.08261	2.08261	-4.5	4.5
-7.0143	7.0143	-5.38056	5.38056	-3.74079	3.74079	-3.59715	3.59715	-4.5	4.5
-7.31315	7.31315	-5.76473	5.76473	-2.50357	2.50357	-4.98089	4.98089	-4.5	4.5
-6.29022	6.29022	-4.39509	4.39509	-3.16107	3.16107	-2.67783	2.67783	-4.5	4.5
-8.2913	8.2913	-6.96388	6.96388	-1.75027	1.75027	-6.60189	6.60189	-4.5	4.5
-6.66814	6.66814	-4.92078	4.92078	-3.24937	3.24937	-3.59375	3.59375	-4.5	4.5
-14.5056	14.5056	-13.7899	13.7899	-5.40898	5.40898	-12.6244	12.6244	-4.5	4.5
-16.8749	16.8749	-16.2638	16.2638	-3.12761	3.12761	-15.8125	15.8125	-4.5	4.5
-16.436	16.436	-15.808	15.808	-9.18833	9.18833	-11.9908	11.9908	-4.5	4.5
-32.9705	32.9705	-32.662	32.662	-7.22926	7.22926	-31.4188	31.4188	-4.5	4.5
-32.9705	32.9705	-32.662	32.662	-7.22926	7.22926	-31.4188	31.4188	-4.5	4.5
-32.9705	32.9705	-32.662	32.662	-7.22926	7.22926	-31.4188	31.4188	-4.5	4.5
