4.5	0.563970822
4.752525253	0.558666191
5.005050505	0.55354833
5.257575758	0.548612315
5.51010101	0.543853296
5.762626263	0.53926649
6.015151515	0.534847188
6.267676768	0.530590749
6.52020202	0.526492603
6.772727273	0.522548252
7.025252525	0.518753267
7.277777778	0.51510329
7.53030303	0.511594034
7.782828283	0.508221282
8.035353535	0.504980888
8.287878788	0.501868775
8.54040404	0.49888094
8.792929293	0.496013447
9.045454545	0.493262433
9.297979798	0.490624103
9.550505051	0.488094736
9.803030303	0.485670679
10.05555556	0.483348349
10.30808081	0.481124237
10.56060606	0.4789949
10.81313131	0.47695697
11.06565657	0.475007147
11.31818182	0.473142201
11.57070707	0.471358975
11.82323232	0.46965438
12.07575758	0.468025399
12.32828283	0.466469086
12.58080808	0.464982564
12.83333333	0.463563028
13.08585859	0.462207743
13.33838384	0.460914044
13.59090909	0.459679337
13.84343434	0.458501099
14.0959596	0.457376877
14.34848485	0.456304289
14.6010101	0.455281024
14.85353535	0.454304839
15.10606061	0.453373565
15.35858586	0.452485102
15.61111111	0.451637419
15.86363636	0.450828559
16.11616162	0.450056633
16.36868687	0.449319823
16.62121212	0.448616381
16.87373737	0.447944632
17.12626263	0.447302969
17.37878788	0.446689857
17.63131313	0.446103831
17.88383838	0.445543496
18.13636364	0.445007528
18.38888889	0.444494674
18.64141414	0.444003752
18.89393939	0.443533649
19.14646465	0.443083324
19.3989899	0.442651805
19.65151515	0.442238192
19.9040404	0.441841656
20.15656566	0.441461436
20.40909091	0.441096844
20.66161616	0.440747262
20.91414141	0.440412142
21.16666667	0.440091007
21.41919192	0.43978345
21.67171717	0.439489136
21.92424242	0.439207798
22.17676768	0.438939242
22.42929293	0.438683344
22.68181818	0.43844005
22.93434343	0.438209376
23.18686869	0.43799141
23.43939394	0.437786311
23.69191919	0.437594305
23.94444444	0.437415693
24.1969697	0.437250843
24.44949495	0.437100197
24.7020202	0.436964265
24.95454545	0.436843627
25.20707071	0.436738937
25.45959596	0.436650915
25.71212121	0.436580356
25.96464646	0.436528122
26.21717172	0.436495148
26.46969697	0.436482439
26.72222222	0.436491068
26.97474747	0.436522183
27.22727273	0.436577
27.47979798	0.436656805
27.73232323	0.436762955
27.98484848	0.43689688
28.23737374	0.437060077
28.48989899	0.437254115
28.74242424	0.437480634
28.99494949	0.437741344
29.24747475	0.438038026
29.5	0.438372532
