  1.1  0.197
  1.4  0.201
  1.8  0.207
  2.2  0.213
  2.8  0.221
  3.6  0.232
  4.0  0.238
  4.4  0.243
  5.2  0.254
  6.0  0.265
  8.0  0.292
 10.0  0.319
 12.0  0.348
 15.0  0.395
 17.0  0.429
 20.0  0.479
 25.0  0.545
 30.0  0.597
 40.0  0.679
 50.0  0.731
 70.0  0.787
100.0  0.774
150.0  0.691
200.0  0.590
