  1.1  0.160
  1.4  0.154
  1.8  0.147
  2.2  0.142
  2.8  0.135
  3.6  0.129
  4.0  0.128
  4.4  0.127
  5.2  0.128
  6.0  0.132
  8.0  0.150
 10.0  0.176
 12.0  0.199
 15.0  0.235
 17.0  0.260
 20.0  0.298
 25.0  0.353
 30.0  0.400
 40.0  0.478
 50.0  0.537
 70.0  0.614
100.0  0.646
150.0  0.595
200.0  0.507
