          0.03        375.69
          0.09        311.51
          0.15       235.745
          0.21       171.775
          0.27       125.091
          0.33       91.4571
          0.39       67.8203
          0.45       50.8012
          0.51       38.4697
          0.57       29.3504
          0.63       22.6388
          0.69       17.5358
          0.75       13.6984
          0.81       10.7574
          0.87       8.50288
          0.93       6.72083
          0.99       5.37276
          1.05       4.26613
          1.11       3.41901
          1.17       2.75242
          1.23       2.21885
          1.29       1.78592
          1.35       1.44371
          1.41       1.16367
          1.47      0.950553
          1.53      0.778758
          1.59      0.630367
          1.65      0.518923
          1.71      0.422585
          1.77       0.34506
          1.83       0.28133
          1.89      0.232758
          1.95      0.187214
          2.01      0.156534
          2.07      0.122843
          2.13      0.104224
          2.19     0.0846135
          2.25     0.0693406
          2.31     0.0594064
          2.37     0.0483286
          2.43     0.0394406
          2.49     0.0314923
          2.55     0.0275762
          2.61     0.0229728
          2.67     0.0181255
          2.73     0.0156854
          2.79     0.0130465
          2.85     0.0104228
          2.91    0.00874072
          2.97    0.00743527
          3.03     0.0061955
          3.09    0.00443154
          3.15    0.00430416
          3.21     0.0035326
          3.27    0.00291335
          3.33    0.00227329
          3.39     0.0020073
          3.45    0.00163039
          3.51    0.00157672
          3.57    0.00113014
          3.63      0.001038
          3.69   0.000823659
          3.75   0.000593123
          3.81   0.000487508
          3.87   0.000445444
          3.93   0.000426899
          3.99   0.000398216
          4.05   0.000201399
          4.11      0.000331
          4.17   0.000217687
          4.23   0.000139288
          4.29   9.53138e-05
          4.35   0.000124964
          4.41   0.000102744
          4.47   4.05159e-05
          4.53   6.00754e-05
          4.59   1.98232e-05
          4.65   2.93487e-05
          4.71   9.62652e-06
          4.77   4.74982e-05
          4.83   9.43677e-06
          4.89   1.85879e-05
          4.95   9.12629e-06
          5.01   1.80854e-05
          5.13   1.76235e-05
          5.25   8.68298e-06
          5.31    8.5654e-06
          5.49   8.29331e-06
