4.5	0.0634032296321382
9.5	0.09447815224581615
14.5	0.12852252800094574
19.5	0.1615886009854342
24.5	0.1928095201574244
29.5	0.22179829720861102
34.5	0.24858571232505042
39.5	0.27330484613778505
44.5	0.2960130486709986
49.5	0.3169126635047185
54.5	0.33612917881084653
59.5	0.35381776647610164
64.5	0.37013879725220267
69.5	0.38522595668852494
74.5	0.3992099245912016
79.5	0.41218227627019444
84.5	0.4242332551192473
89.5	0.4354657581135916
94.5	0.4459459097209711
99.5	0.45572734455733405
104.5	0.46487755433886857
109.5	0.47345013889548676
114.5	0.48146723429607785
119.5	0.4889847497551076
124.5	0.49602337815252856
129.5	0.5026189958244143
134.5	0.5088003286921435
139.5	0.5145883850620754
144.5	0.5200021749560932
149.5	0.5250638094277593
154.5	0.529787245165988
159.5	0.5341947360188417
164.5	0.5383049920369446
169.5	0.542136478641066
174.5	0.5457097330046098
179.5	0.5490500332634182
184.5	0.5521811855083898
189.5	0.5551463865078211
194.5	0.5579962584200615
