4.5	0.124788514
4.752525253	0.125589547
5.005050505	0.126470308
5.257575758	0.127429313
5.51010101	0.128465074
5.762626263	0.129576106
6.015151515	0.130760922
6.267676768	0.132018036
6.52020202	0.133345961
6.772727273	0.134743212
7.025252525	0.136208303
7.277777778	0.137739746
7.53030303	0.139336056
7.782828283	0.140995746
8.035353535	0.142717331
8.287878788	0.144499323
8.54040404	0.146340237
8.792929293	0.148238587
9.045454545	0.150192886
9.297979798	0.152201647
9.550505051	0.154263386
9.803030303	0.156376615
10.05555556	0.158539848
10.30808081	0.160751599
10.56060606	0.163010382
10.81313131	0.16531471
11.06565657	0.167663097
11.31818182	0.170054058
11.57070707	0.172486105
11.82323232	0.174957752
12.07575758	0.177467514
12.32828283	0.180013903
12.58080808	0.182595435
12.83333333	0.185210621
13.08585859	0.187857977
13.33838384	0.190536016
13.59090909	0.193243251
13.84343434	0.195978197
14.0959596	0.198739368
14.34848485	0.201525276
14.6010101	0.204334435
14.85353535	0.207165361
15.10606061	0.210016565
15.35858586	0.212886562
15.61111111	0.215773866
15.86363636	0.218676991
16.11616162	0.221594449
16.36868687	0.224524756
16.62121212	0.227466424
16.87373737	0.230417967
17.12626263	0.2333779
17.37878788	0.236344736
17.63131313	0.239316988
17.88383838	0.242293171
18.13636364	0.245271798
18.38888889	0.248251383
18.64141414	0.25123044
18.89393939	0.254207482
19.14646465	0.257181023
19.3989899	0.260149577
19.65151515	0.263111658
19.9040404	0.266065779
20.15656566	0.269010454
20.40909091	0.271944197
20.66161616	0.274865522
20.91414141	0.277772943
21.16666667	0.280664972
21.41919192	0.283540125
21.67171717	0.286396914
21.92424242	0.289233853
22.17676768	0.292049457
22.42929293	0.294842239
22.68181818	0.297610712
22.93434343	0.300353391
23.18686869	0.303068788
23.43939394	0.305755419
23.69191919	0.308411797
23.94444444	0.311036434
24.1969697	0.313627846
24.44949495	0.316184546
24.7020202	0.318705048
24.95454545	0.321187865
25.20707071	0.323631511
25.45959596	0.3260345
25.71212121	0.328395346
25.96464646	0.330712562
26.21717172	0.332984662
26.46969697	0.33521016
26.72222222	0.33738757
26.97474747	0.339515405
27.22727273	0.34159218
27.47979798	0.343616407
27.73232323	0.345586601
27.98484848	0.347501275
28.23737374	0.349358944
28.48989899	0.35115812
28.74242424	0.352897318
28.99494949	0.354575051
29.24747475	0.356189834
29.5	0.357740179
