6.25,6.0,6.5,1.439,0.013,-0.013,0.1191,-0.1191,0.034,-0.034,0.036,-0.036
6.75,6.5,7.0,1.3854,0.0153,-0.0153,0.1137,-0.1137,0.034,-0.034,0.036,-0.036
7.5,7.0,8.0,1.3654,0.0139,-0.0139,0.1117,-0.1117,0.034,-0.034,0.036,-0.036
8.5,8.0,9.0,1.358,0.019,-0.019,0.1111,-0.1111,0.034,-0.034,0.036,-0.036
9.5,9.0,10.0,1.2803,0.0241,-0.0241,0.1046,-0.1046,0.034,-0.034,0.036,-0.036
10.5,10.0,11.0,1.2865,0.0291,-0.0291,0.1054,-0.1054,0.034,-0.034,0.036,-0.036
11.5,11.0,12.0,1.2437,0.0351,-0.0351,0.1024,-0.1024,0.034,-0.034,0.036,-0.036
12.5,12.0,13.0,1.2674,0.044,-0.044,0.1021,-0.1021,0.034,-0.034,0.036,-0.036
13.5,13.0,14.0,1.2833,0.0533,-0.0533,0.1042,-0.1042,0.034,-0.034,0.036,-0.036
14.5,14.0,15.0,1.2163,0.0623,-0.0623,0.1007,-0.1007,0.034,-0.034,0.036,-0.036
15.5,15.0,16.0,1.2545,0.0746,-0.0746,0.1032,-0.1032,0.034,-0.034,0.036,-0.036
17.0,16.0,18.0,1.308,0.068,-0.068,0.1095,-0.1095,0.034,-0.034,0.036,-0.036
19.0,18.0,20.0,1.3697,0.0946,-0.0946,0.119,-0.119,0.034,-0.034,0.036,-0.036
21.0,20.0,22.0,1.2751,0.1134,-0.1134,0.111,-0.111,0.034,-0.034,0.036,-0.036
23.0,22.0,24.0,1.422,0.1472,-0.1472,0.1254,-0.1254,0.034,-0.034,0.036,-0.036
26.0,24.0,28.0,1.2903,0.2658,-0.2658,0.1658,-0.1658,0.034,-0.034,0.036,-0.036
30.0,28.0,32.0,1.2478,0.3802,-0.3802,0.1605,-0.1605,0.034,-0.034,0.036,-0.036

%: $p_{T}$ (GeV/c),,,$Q_{pPb}$
'$p_{T}$ (GeV/c)','$p_{T}$ (GeV/c) LOW','$p_{T}$ (GeV/c) HIGH','(5-10%)','stat +','stat -','sys +','sys -','sys,Common syst. unc. on TpA +','sys,Common syst. unc. on TpA -','sys,Common syst. unc. on Normalization +','sys,Common syst. unc. on Normalization -'
0.175,0.15,0.2,0.5251,0.0004,-0.0004,0.05,-0.05,0.034,-0.034,0.036,-0.036
0.225,0.2,0.25,0.517,0.0003,-0.0003,0.041,-0.041,0.034,-0.034,0.036,-0.036
0.275,0.25,0.3,0.5205,0.0003,-0.0003,0.0414,-0.0414,0.034,-0.034,0.036,-0.036
0.32499999999999996,0.3,0.35,0.5297,0.0003,-0.0003,0.0442,-0.0442,0.034,-0.034,0.036,-0.036
0.375,0.35,0.4,0.5426,0.0003,-0.0003,0.0471,-0.0471,0.034,-0.034,0.036,-0.036
0.42500000000000004,0.4,0.45,0.5594,0.0003,-0.0003,0.0507,-0.0507,0.034,-0.034,0.036,-0.036
0.475,0.45,0.5,0.5793,0.0003,-0.0003,0.0522,-0.0522,0.034,-0.034,0.036,-0.036
0.525,0.5,0.55,0.6018,0.0004,-0.0004,0.0531,-0.0531,0.034,-0.034,0.036,-0.036
0.575,0.55,0.6,0.6251,0.0004,-0.0004,0.054,-0.054,0.034,-0.034,0.036,-0.036
0.625,0.6,0.65,0.6491,0.0005,-0.0005,0.0543,-0.0543,0.034,-0.034,0.036,-0.036
0.675,0.65,0.7,0.6736,0.0005,-0.0005,0.0562,-0.0562,0.034,-0.034,0.036,-0.036
0.725,0.7,0.75,0.6983,0.0005,-0.0005,0.0581,-0.0581,0.034,-0.034,0.036,-0.036
0.775,0.75,0.8,0.7235,0.0006,-0.0006,0.06,-0.06,0.034,-0.034,0.036,-0.036
0.825,0.8,0.85,0.7491,0.0007,-0.0007,0.0619,-0.0619,0.034,-0.034,0.036,-0.036
0.875,0.85,0.9,0.77,0.0007,-0.0007,0.0633,-0.0633,0.034,-0.034,0.036,-0.036
0.925,0.9,0.95,0.7901,0.0008,-0.0008,0.0647,-0.0647,0.034,-0.034,0.036,-0.036
0.975,0.95,1.0,0.8119,0.0009,-0.0009,0.0663,-0.0663,0.034,-0.034,0.036,-0.036
1.05,1.0,1.1,0.8477,0.0007,-0.0007,0.0693,-0.0693,0.034,-0.034,0.036,-0.036
1.15,1.1,1.2,0.894,0.0008,-0.0008,0.0736,-0.0736,0.034,-0.034,0.036,-0.036
1.25,1.2,1.3,0.935,0.0009,-0.0009,0.0808,-0.0808,0.034,-0.034,0.036,-0.036
1.35,1.3,1.4,0.9773,0.001,-0.001,0.0843,-0.0843,0.034,-0.034,0.036,-0.036
1.45,1.4,1.5,1.0159,0.0012,-0.0012,0.0833,-0.0833,0.034,-0.034,0.036,-0.036
1.55,1.5,1.6,1.0526,0.0013,-0.0013,0.0861,-0.0861,0.034,-0.034,0.036,-0.036
1.65,1.6,1.7,1.0845,0.0016,-0.0016,0.0901,-0.0901,0.034,-0.034,0.036,-0.036
1.75,1.7,1.8,1.1205,0.0017,-0.0017,0.0925,-0.0925,0.034,-0.034,0.036,-0.036
1.85,1.8,1.9,1.1561,0.002,-0.002,0.0943,-0.0943,0.034,-0.034,0.036,-0.036
1.95,1.9,2.0,1.1888,0.0022,-0.0022,0.0961,-0.0961,0.034,-0.034,0.036,-0.036
2.1,2.0,2.2,1.2212,0.0019,-0.0019,0.0986,-0.0986,0.034,-0.034,0.036,-0.036
2.3,2.2,2.4,1.2659,0.0022,-0.0022,0.1024,-0.1024,0.034,-0.034,0.036,-0.036
2.5,2.4,2.6,1.3103,0.0028,-0.0028,0.1057,-0.1057,0.034,-0.034,0.036,-0.036
2.7,2.6,2.8,1.3342,0.0032,-0.0032,0.1074,-0.1074,0.034,-0.034,0.036,-0.036
2.9,2.8,3.0,1.355,0.0042,-0.0042,0.109,-0.109,0.034,-0.034,0.036,-0.036
3.1,3.0,3.2,1.3705,0.0042,-0.0042,0.1102,-0.1102,0.034,-0.034,0.036,-0.036
3.3,3.2,3.4,1.3684,0.0047,-0.0047,0.11,-0.11,0.034,-0.034,0.036,-0.036
3.5,3.4,3.6,1.3641,0.0053,-0.0053,0.1096,-0.1096,0.034,-0.034,0.036,-0.036
3.7,3.6,3.8,1.3672,0.006,-0.006,0.1097,-0.1097,0.034,-0.034,0.036,-0.036
3.9,3.8,4.0,1.3712,0.0068,-0.0068,0.1101,-0.1101,0.034,-0.034,0.036,-0.036
4.25,4.0,4.5,1.3807,0.0057,-0.0057,0.1109,-0.1109,0.034,-0.034,0.036,-0.036
4.75,4.5,5.0,1.3542,0.007,-0.007,0.1086,-0.1086,0.034,-0.034,0.036,-0.036
5.25,5.0,5.5,1.3442,0.0084,-0.0084,0.1143,-0.1143,0.034,-0.034,0.036,-0.036
5.75,5.5,6.0,1.322,0.0104,-0.0104,0.1112,-0.1112,0.034,-0.034,0.036,-0.036
6.25,6.0,6.5,1.296,0.0126,-0.0126,0.1081,-0.1081,0.034,-0.034,0.036,-0.036
6.75,6.5,7.0,1.2695,0.0151,-0.0151,0.105,-0.105,0.034,-0.034,0.036,-0.036
7.5,7.0,8.0,1.2539,0.0137,-0.0137,0.1034,-0.1034,0.034,-0.034,0.036,-0.036
8.5,8.0,9.0,1.2605,0.0189,-0.0189,0.104,-0.104,0.034,-0.034,0.036,-0.036
9.5,9.0,10.0,1.1955,0.024,-0.024,0.0984,-0.0984,0.034,-0.034,0.036,-0.036
10.5,10.0,11.0,1.1857,0.0291,-0.0291,0.0979,-0.0979,0.034,-0.034,0.036,-0.036
11.5,11.0,12.0,1.2046,0.0363,-0.0363,0.0999,-0.0999,0.034,-0.034,0.036,-0.036
12.5,12.0,13.0,1.2074,0.0451,-0.0451,0.098,-0.098,0.034,-0.034,0.036,-0.036
13.5,13.0,14.0,1.2069,0.0543,-0.0543,0.0988,-0.0988,0.034,-0.034,0.036,-0.036
14.5,14.0,15.0,1.326,0.0692,-0.0692,0.1107,-0.1107,0.034,-0.034,0.036,-0.036
15.5,15.0,16.0,1.2019,0.0769,-0.0769,0.0997,-0.0997,0.034,-0.034,0.036,-0.036
17.0,16.0,18.0,1.1747,0.0675,-0.0675,0.0991,-0.0991,0.034,-0.034,0.036,-0.036
19.0,18.0,20.0,1.2826,0.0962,-0.0962,0.1123,-0.1123,0.034,-0.034,0.036,-0.036
21.0,20.0,22.0,1.1772,0.115,-0.115,0.1033,-0.1033,0.034,-0.034,0.036,-0.036
23.0,22.0,24.0,1.1474,0.14,-0.14,0.1019,-0.1019,0.034,-0.034,0.036,-0.036
26.0,24.0,28.0,0.8719,0.233,-0.233,0.1076,-0.1076,0.034,-0.034,0.036,-0.036
30.0,28.0,32.0,1.1022,0.3812,-0.3812,0.1398,-0.1398,0.034,-0.034,0.036,-0.036

%: $p_{T}$ (GeV/c),,,$Q_{pPb}$
'$p_{T}$ (GeV/c)','$p_{T}$ (GeV/c) LOW','$p_{T}$ (GeV/c) HIGH','(10-20%)','stat +','stat -','sys +','sys -','sys,Common syst. unc. on TpA +','sys,Common syst. unc. on TpA -','sys,Common syst. unc. on Normalization +','sys,Common syst. unc. on Normalization -'
0.175,0.15,0.2,0.5093,0.0004,-0.0004,0.0486,-0.0486,0.034,-0.034,0.036,-0.036
0.225,0.2,0.25,0.5003,0.0002,-0.0002,0.0398,-0.0398,0.034,-0.034,0.036,-0.036
0.275,0.25,0.3,0.5018,0.0002,-0.0002,0.04,-0.04,0.034,-0.034,0.036,-0.036
0.32499999999999996,0.3,0.35,0.5092,0.0002,-0.0002,0.0427,-0.0427,0.034,-0.034,0.036,-0.036
0.375,0.35,0.4,0.5199,0.0002,-0.0002,0.0453,-0.0453,0.034,-0.034,0.036,-0.036
0.42500000000000004,0.4,0.45,0.5338,0.0003,-0.0003,0.0486,-0.0486,0.034,-0.034,0.036,-0.036
0.475,0.45,0.5,0.5512,0.0003,-0.0003,0.0498,-0.0498,0.034,-0.034,0.036,-0.036
0.525,0.5,0.55,0.5721,0.0003,-0.0003,0.0507,-0.0507,0.034,-0.034,0.036,-0.036
0.575,0.55,0.6,0.5924,0.0003,-0.0003,0.0514,-0.0514,0.034,-0.034,0.036,-0.036
0.625,0.6,0.65,0.6136,0.0004,-0.0004,0.0516,-0.0516,0.034,-0.034,0.036,-0.036
0.675,0.65,0.7,0.6356,0.0004,-0.0004,0.0532,-0.0532,0.034,-0.034,0.036,-0.036
0.725,0.7,0.75,0.6573,0.0004,-0.0004,0.0549,-0.0549,0.034,-0.034,0.036,-0.036
0.775,0.75,0.8,0.68,0.0005,-0.0005,0.0566,-0.0566,0.034,-0.034,0.036,-0.036
0.825,0.8,0.85,0.7019,0.0005,-0.0005,0.0582,-0.0582,0.034,-0.034,0.036,-0.036
0.875,0.85,0.9,0.7205,0.0006,-0.0006,0.0595,-0.0595,0.034,-0.034,0.036,-0.036
0.925,0.9,0.95,0.7391,0.0007,-0.0007,0.0608,-0.0608,0.034,-0.034,0.036,-0.036
0.975,0.95,1.0,0.7566,0.0007,-0.0007,0.062,-0.062,0.034,-0.034,0.036,-0.036
1.05,1.0,1.1,0.7872,0.0005,-0.0005,0.0646,-0.0646,0.034,-0.034,0.036,-0.036
1.15,1.1,1.2,0.8279,0.0006,-0.0006,0.0684,-0.0684,0.034,-0.034,0.036,-0.036
1.25,1.2,1.3,0.8639,0.0007,-0.0007,0.0749,-0.0749,0.034,-0.034,0.036,-0.036
1.35,1.3,1.4,0.9004,0.0008,-0.0008,0.0779,-0.0779,0.034,-0.034,0.036,-0.036
1.45,1.4,1.5,0.9328,0.001,-0.001,0.0768,-0.0768,0.034,-0.034,0.036,-0.036
1.55,1.5,1.6,0.9635,0.0011,-0.0011,0.0791,-0.0791,0.034,-0.034,0.036,-0.036
1.65,1.6,1.7,0.9893,0.0013,-0.0013,0.0825,-0.0825,0.034,-0.034,0.036,-0.036
1.75,1.7,1.8,1.024,0.0014,-0.0014,0.0848,-0.0848,0.034,-0.034,0.036,-0.036
1.85,1.8,1.9,1.0512,0.0016,-0.0016,0.086,-0.086,0.034,-0.034,0.036,-0.036
1.95,1.9,2.0,1.0828,0.0018,-0.0018,0.0878,-0.0878,0.034,-0.034,0.036,-0.036
2.1,2.0,2.2,1.1105,0.0015,-0.0015,0.09,-0.09,0.034,-0.034,0.036,-0.036
2.3,2.2,2.4,1.146,0.0018,-0.0018,0.093,-0.093,0.034,-0.034,0.036,-0.036
2.5,2.4,2.6,1.1844,0.0023,-0.0023,0.0959,-0.0959,0.034,-0.034,0.036,-0.036
2.7,2.6,2.8,1.2094,0.0026,-0.0026,0.0977,-0.0977,0.034,-0.034,0.036,-0.036
2.9,2.8,3.0,1.2246,0.0035,-0.0035,0.0989,-0.0989,0.034,-0.034,0.036,-0.036
3.1,3.0,3.2,1.2321,0.0034,-0.0034,0.0995,-0.0995,0.034,-0.034,0.036,-0.036
3.3,3.2,3.4,1.2391,0.0038,-0.0038,0.1,-0.1,0.034,-0.034,0.036,-0.036
3.5,3.4,3.6,1.2417,0.0043,-0.0043,0.1001,-0.1001,0.034,-0.034,0.036,-0.036
3.7,3.6,3.8,1.2427,0.0048,-0.0048,0.1001,-0.1001,0.034,-0.034,0.036,-0.036
3.9,3.8,4.0,1.2452,0.0054,-0.0054,0.1003,-0.1003,0.034,-0.034,0.036,-0.036
4.25,4.0,4.5,1.2573,0.0047,-0.0047,0.1013,-0.1013,0.034,-0.034,0.036,-0.036
4.75,4.5,5.0,1.2337,0.0056,-0.0056,0.0993,-0.0993,0.034,-0.034,0.036,-0.036
5.25,5.0,5.5,1.2313,0.0066,-0.0066,0.1051,-0.1051,0.034,-0.034,0.036,-0.036
5.75,5.5,6.0,1.2137,0.0082,-0.0082,0.1025,-0.1025,0.034,-0.034,0.036,-0.036
6.25,6.0,6.5,1.212,0.0101,-0.0101,0.1015,-0.1015,0.034,-0.034,0.036,-0.036
6.75,6.5,7.0,1.1632,0.0119,-0.0119,0.0966,-0.0966,0.034,-0.034,0.036,-0.036
7.5,7.0,8.0,1.1618,0.0109,-0.0109,0.0962,-0.0962,0.034,-0.034,0.036,-0.036
8.5,8.0,9.0,1.1692,0.015,-0.015,0.0968,-0.0968,0.034,-0.034,0.036,-0.036
9.5,9.0,10.0,1.1528,0.0195,-0.0195,0.0952,-0.0952,0.034,-0.034,0.036,-0.036
10.5,10.0,11.0,1.1527,0.023,-0.023,0.0955,-0.0955,0.034,-0.034,0.036,-0.036
11.5,11.0,12.0,1.1384,0.028,-0.028,0.0948,-0.0948,0.034,-0.034,0.036,-0.036
12.5,12.0,13.0,1.1226,0.0343,-0.0343,0.0914,-0.0914,0.034,-0.034,0.036,-0.036
13.5,13.0,14.0,1.0853,0.0403,-0.0403,0.0892,-0.0892,0.034,-0.034,0.036,-0.036
14.5,14.0,15.0,1.1193,0.0494,-0.0494,0.0938,-0.0938,0.034,-0.034,0.036,-0.036
15.5,15.0,16.0,1.0811,0.0569,-0.0569,0.09,-0.09,0.034,-0.034,0.036,-0.036
17.0,16.0,18.0,1.192,0.0537,-0.0537,0.101,-0.101,0.034,-0.034,0.036,-0.036
19.0,18.0,20.0,1.0597,0.0676,-0.0676,0.0931,-0.0931,0.034,-0.034,0.036,-0.036
21.0,20.0,22.0,1.0736,0.0846,-0.0846,0.0945,-0.0945,0.034,-0.034,0.036,-0.036
23.0,22.0,24.0,1.1181,0.1049,-0.1049,0.0997,-0.0997,0.034,-0.034,0.036,-0.036
26.0,24.0,28.0,1.2074,0.2068,-0.2068,0.1543,-0.1543,0.034,-0.034,0.036,-0.036
30.0,28.0,32.0,0.9993,0.273,-0.273,0.1276,-0.1276,0.034,-0.034,0.036,-0.036

%: $p_{T}$ (GeV/c),,,$Q_{pPb}$
'$p_{T}$ (GeV/c)','$p_{T}$ (GeV/c) LOW','$p_{T}$ (GeV/c) HIGH','(20-40%)','stat +','stat -','sys +','sys -','sys,Common syst. unc. on TpA +','sys,Common syst. unc. on TpA -','sys,Common syst. unc. on Normalization +','sys,Common syst. unc. on Normalization -'
0.175,0.15,0.2,0.5085,0.0003,-0.0003,0.0489,-0.0489,0.034,-0.034,0.036,-0.036
0.225,0.2,0.25,0.4987,0.0002,-0.0002,0.0399,-0.0399,0.034,-0.034,0.036,-0.036
0.275,0.25,0.3,0.4984,0.0002,-0.0002,0.04,-0.04,0.034,-0.034,0.036,-0.036
0.32499999999999996,0.3,0.35,0.5028,0.0002,-0.0002,0.0424,-0.0424,0.034,-0.034,0.036,-0.036
0.375,0.35,0.4,0.5107,0.0002,-0.0002,0.0448,-0.0448,0.034,-0.034,0.036,-0.036
0.42500000000000004,0.4,0.45,0.5216,0.0002,-0.0002,0.0478,-0.0478,0.034,-0.034,0.036,-0.036
0.475,0.45,0.5,0.5367,0.0002,-0.0002,0.0488,-0.0488,0.034,-0.034,0.036,-0.036
0.525,0.5,0.55,0.5536,0.0003,-0.0003,0.0494,-0.0494,0.034,-0.034,0.036,-0.036
0.575,0.55,0.6,0.5706,0.0003,-0.0003,0.0498,-0.0498,0.034,-0.034,0.036,-0.036
0.625,0.6,0.65,0.5881,0.0003,-0.0003,0.0497,-0.0497,0.034,-0.034,0.036,-0.036
0.675,0.65,0.7,0.6064,0.0004,-0.0004,0.0511,-0.0511,0.034,-0.034,0.036,-0.036
0.725,0.7,0.75,0.6256,0.0004,-0.0004,0.0526,-0.0526,0.034,-0.034,0.036,-0.036
0.775,0.75,0.8,0.6434,0.0004,-0.0004,0.0539,-0.0539,0.034,-0.034,0.036,-0.036
0.825,0.8,0.85,0.6619,0.0005,-0.0005,0.0552,-0.0552,0.034,-0.034,0.036,-0.036
0.875,0.85,0.9,0.677,0.0005,-0.0005,0.0562,-0.0562,0.034,-0.034,0.036,-0.036
0.925,0.9,0.95,0.6912,0.0006,-0.0006,0.0572,-0.0572,0.034,-0.034,0.036,-0.036
0.975,0.95,1.0,0.7052,0.0006,-0.0006,0.0582,-0.0582,0.034,-0.034,0.036,-0.036
1.05,1.0,1.1,0.731,0.0005,-0.0005,0.0604,-0.0604,0.034,-0.034,0.036,-0.036
1.15,1.1,1.2,0.763,0.0005,-0.0005,0.0635,-0.0635,0.034,-0.034,0.036,-0.036
1.25,1.2,1.3,0.7906,0.0006,-0.0006,0.069,-0.069,0.034,-0.034,0.036,-0.036
1.35,1.3,1.4,0.8193,0.0007,-0.0007,0.0714,-0.0714,0.034,-0.034,0.036,-0.036
1.45,1.4,1.5,0.8453,0.0008,-0.0008,0.07,-0.07,0.034,-0.034,0.036,-0.036
1.55,1.5,1.6,0.8701,0.0009,-0.0009,0.0719,-0.0719,0.034,-0.034,0.036,-0.036
1.65,1.6,1.7,0.8897,0.0011,-0.0011,0.0747,-0.0747,0.034,-0.034,0.036,-0.036
1.75,1.7,1.8,0.9157,0.0012,-0.0012,0.0764,-0.0764,0.034,-0.034,0.036,-0.036
1.85,1.8,1.9,0.9384,0.0014,-0.0014,0.0773,-0.0773,0.034,-0.034,0.036,-0.036
1.95,1.9,2.0,0.9623,0.0015,-0.0015,0.0786,-0.0786,0.034,-0.034,0.036,-0.036
2.1,2.0,2.2,0.9831,0.0013,-0.0013,0.0802,-0.0802,0.034,-0.034,0.036,-0.036
2.3,2.2,2.4,1.0104,0.0015,-0.0015,0.0826,-0.0826,0.034,-0.034,0.036,-0.036
2.5,2.4,2.6,1.0398,0.0019,-0.0019,0.0847,-0.0847,0.034,-0.034,0.036,-0.036
2.7,2.6,2.8,1.0566,0.0021,-0.0021,0.0859,-0.0859,0.034,-0.034,0.036,-0.036
2.9,2.8,3.0,1.0668,0.0029,-0.0029,0.0867,-0.0867,0.034,-0.034,0.036,-0.036
3.1,3.0,3.2,1.0772,0.0028,-0.0028,0.0875,-0.0875,0.034,-0.034,0.036,-0.036
3.3,3.2,3.4,1.0824,0.0031,-0.0031,0.0879,-0.0879,0.034,-0.034,0.036,-0.036
3.5,3.4,3.6,1.077,0.0035,-0.0035,0.0874,-0.0874,0.034,-0.034,0.036,-0.036
3.7,3.6,3.8,1.0787,0.0039,-0.0039,0.0874,-0.0874,0.034,-0.034,0.036,-0.036
3.9,3.8,4.0,1.0972,0.0044,-0.0044,0.089,-0.089,0.034,-0.034,0.036,-0.036
4.25,4.0,4.5,1.1017,0.0039,-0.0039,0.0894,-0.0894,0.034,-0.034,0.036,-0.036
4.75,4.5,5.0,1.0894,0.0046,-0.0046,0.0883,-0.0883,0.034,-0.034,0.036,-0.036
5.25,5.0,5.5,1.0919,0.0054,-0.0054,0.0938,-0.0938,0.034,-0.034,0.036,-0.036
5.75,5.5,6.0,1.0846,0.0068,-0.0068,0.0922,-0.0922,0.034,-0.034,0.036,-0.036
6.25,6.0,6.5,1.0818,0.0083,-0.0083,0.0912,-0.0912,0.034,-0.034,0.036,-0.036
6.75,6.5,7.0,1.0589,0.0098,-0.0098,0.0885,-0.0885,0.034,-0.034,0.036,-0.036
7.5,7.0,8.0,1.0505,0.009,-0.009,0.0875,-0.0875,0.034,-0.034,0.036,-0.036
8.5,8.0,9.0,1.0354,0.0121,-0.0121,0.0863,-0.0863,0.034,-0.034,0.036,-0.036
9.5,9.0,10.0,1.0229,0.0158,-0.0158,0.0851,-0.0851,0.034,-0.034,0.036,-0.036
10.5,10.0,11.0,1.0318,0.0184,-0.0184,0.0861,-0.0861,0.034,-0.034,0.036,-0.036
11.5,11.0,12.0,1.022,0.0223,-0.0223,0.0857,-0.0857,0.034,-0.034,0.036,-0.036
12.5,12.0,13.0,1.0395,0.0277,-0.0277,0.0852,-0.0852,0.034,-0.034,0.036,-0.036
13.5,13.0,14.0,1.0189,0.0327,-0.0327,0.0843,-0.0843,0.034,-0.034,0.036,-0.036
14.5,14.0,15.0,0.9872,0.0385,-0.0385,0.0832,-0.0832,0.034,-0.034,0.036,-0.036
15.5,15.0,16.0,1.002,0.0456,-0.0456,0.084,-0.084,0.034,-0.034,0.036,-0.036
17.0,16.0,18.0,1.0129,0.0409,-0.0409,0.0864,-0.0864,0.034,-0.034,0.036,-0.036
19.0,18.0,20.0,0.9191,0.0519,-0.0519,0.0813,-0.0813,0.034,-0.034,0.036,-0.036
21.0,20.0,22.0,0.9747,0.0661,-0.0661,0.0864,-0.0864,0.034,-0.034,0.036,-0.036
23.0,22.0,24.0,0.9542,0.0779,-0.0779,0.0856,-0.0856,0.034,-0.034,0.036,-0.036
26.0,24.0,28.0,0.9377,0.1457,-0.1457,0.1176,-0.1176,0.034,-0.034,0.036,-0.036
