%: table_doi: 10.17182/hepdata.68361.v1/t10
%: name: Table 10
%: description: QpPb hybrid mult.

%: data_file: Table10.yaml
%: keyword reactions: P PB --> CHARGED X
%: keyword observables: DN/DPT
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence
%: $p_{T}$ (GeV/c)			$Q_{pPb}$
%'$p_{T}$ (GeV/c)'	'$p_{T}$ (GeV/c) LOW'	'$p_{T}$ (GeV/c) HIGH'	'(40-60%)'	'stat +'	'stat -'	'sys +'	'sys -'	'sys	Common syst. unc. on TpA +'	'sys	Common syst. unc. on TpA -'	'sys	Common syst. unc. on Normalization +'	'sys	Common syst. unc. on Normalization -'
0.175	0.15	0.2	0.5383	0.0004	-0.0004	0.055	-0.055	0.034	-0.034	0.048	-0.048
0.225	0.2	0.25	0.5295	0.0003	-0.0003	0.0451	-0.0451	0.034	-0.034	0.048	-0.048
0.275	0.25	0.3	0.53	0.0002	-0.0002	0.0453	-0.0453	0.034	-0.034	0.048	-0.048
0.32499999999999996	0.3	0.35	0.5343	0.0002	-0.0002	0.0479	-0.0479	0.034	-0.034	0.048	-0.048
0.375	0.35	0.4	0.5407	0.0002	-0.0002	0.0504	-0.0504	0.034	-0.034	0.048	-0.048
0.42500000000000004	0.4	0.45	0.5506	0.0003	-0.0003	0.0536	-0.0536	0.034	-0.034	0.048	-0.048
0.475	0.45	0.5	0.5638	0.0003	-0.0003	0.0545	-0.0545	0.034	-0.034	0.048	-0.048
0.525	0.5	0.55	0.58	0.0003	-0.0003	0.055	-0.055	0.034	-0.034	0.048	-0.048
0.575	0.55	0.6	0.5955	0.0003	-0.0003	0.0552	-0.0552	0.034	-0.034	0.048	-0.048
0.625	0.6	0.65	0.6112	0.0004	-0.0004	0.0549	-0.0549	0.034	-0.034	0.048	-0.048
0.675	0.65	0.7	0.6274	0.0004	-0.0004	0.0561	-0.0561	0.034	-0.034	0.048	-0.048
0.725	0.7	0.75	0.6449	0.0004	-0.0004	0.0575	-0.0575	0.034	-0.034	0.048	-0.048
0.775	0.75	0.8	0.6609	0.0005	-0.0005	0.0587	-0.0587	0.034	-0.034	0.048	-0.048
0.825	0.8	0.85	0.6777	0.0005	-0.0005	0.06	-0.06	0.034	-0.034	0.048	-0.048
0.875	0.85	0.9	0.6904	0.0006	-0.0006	0.0608	-0.0608	0.034	-0.034	0.048	-0.048
0.925	0.9	0.95	0.7033	0.0006	-0.0006	0.0617	-0.0617	0.034	-0.034	0.048	-0.048
0.975	0.95	1.0	0.7153	0.0007	-0.0007	0.0625	-0.0625	0.034	-0.034	0.048	-0.048
1.05	1.0	1.1	0.7382	0.0005	-0.0005	0.0646	-0.0646	0.034	-0.034	0.048	-0.048
1.15	1.1	1.2	0.7656	0.0006	-0.0006	0.0675	-0.0675	0.034	-0.034	0.048	-0.048
1.25	1.2	1.3	0.7899	0.0007	-0.0007	0.073	-0.073	0.034	-0.034	0.048	-0.048
1.35	1.3	1.4	0.816	0.0007	-0.0007	0.0752	-0.0752	0.034	-0.034	0.048	-0.048
1.45	1.4	1.5	0.8374	0.0009	-0.0009	0.0733	-0.0733	0.034	-0.034	0.048	-0.048
1.55	1.5	1.6	0.8582	0.001	-0.001	0.0749	-0.0749	0.034	-0.034	0.048	-0.048
1.65	1.6	1.7	0.8756	0.0011	-0.0011	0.0777	-0.0777	0.034	-0.034	0.048	-0.048
1.75	1.7	1.8	0.8979	0.0012	-0.0012	0.0791	-0.0791	0.034	-0.034	0.048	-0.048
1.85	1.8	1.9	0.9174	0.0014	-0.0014	0.0798	-0.0798	0.034	-0.034	0.048	-0.048
1.95	1.9	2.0	0.9388	0.0016	-0.0016	0.081	-0.081	0.034	-0.034	0.048	-0.048
2.1	2.0	2.2	0.955	0.0013	-0.0013	0.0823	-0.0823	0.034	-0.034	0.048	-0.048
2.3	2.2	2.4	0.9767	0.0015	-0.0015	0.0843	-0.0843	0.034	-0.034	0.048	-0.048
2.5	2.4	2.6	1.0019	0.0019	-0.0019	0.0862	-0.0862	0.034	-0.034	0.048	-0.048
2.7	2.6	2.8	1.017	0.0022	-0.0022	0.0873	-0.0873	0.034	-0.034	0.048	-0.048
