%: table_doi: 10.17182/hepdata.68361.v1/t7
%: name: Table 7
%: description: QpPb V0A.

%: data_file: Table7.yaml
%: keyword reactions: P PB --> CHARGED X
%: keyword observables: DN/DPT
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence
%: $p_{T}$ (GeV/c)			$Q_{pPb}$
%: $p_{T}$ (GeV/c)			$Q_{pPb}$
%'$p_{T}$ (GeV/c)'	'$p_{T}$ (GeV/c) LOW'	'$p_{T}$ (GeV/c) HIGH'	'(60-80%)'	'stat +'	'stat -'	'sys +'	'sys -'	'sys	Common syst. unc. on TpA +'	'sys	Common syst. unc. on TpA -'	'sys	Common syst. unc. on Normalization +'	'sys	Common syst. unc. on Normalization -'
0.175	0.15	0.2	0.6024	0.0004	-0.0004	0.0586	-0.0586	0.034	-0.034	0.036	-0.036
0.225	0.2	0.25	0.5949	0.0003	-0.0003	0.0482	-0.0482	0.034	-0.034	0.036	-0.036
0.275	0.25	0.3	0.5936	0.0003	-0.0003	0.0483	-0.0483	0.034	-0.034	0.036	-0.036
0.32499999999999996	0.3	0.35	0.5927	0.0003	-0.0003	0.0506	-0.0506	0.034	-0.034	0.036	-0.036
0.375	0.35	0.4	0.5929	0.0003	-0.0003	0.0526	-0.0526	0.034	-0.034	0.036	-0.036
0.42500000000000004	0.4	0.45	0.5969	0.0003	-0.0003	0.0554	-0.0554	0.034	-0.034	0.036	-0.036
0.475	0.45	0.5	0.6035	0.0003	-0.0003	0.0556	-0.0556	0.034	-0.034	0.036	-0.036
0.525	0.5	0.55	0.6125	0.0004	-0.0004	0.0553	-0.0553	0.034	-0.034	0.036	-0.036
0.575	0.55	0.6	0.6211	0.0004	-0.0004	0.0549	-0.0549	0.034	-0.034	0.036	-0.036
0.625	0.6	0.65	0.6296	0.0004	-0.0004	0.0539	-0.0539	0.034	-0.034	0.036	-0.036
0.675	0.65	0.7	0.639	0.0005	-0.0005	0.0545	-0.0545	0.034	-0.034	0.036	-0.036
0.725	0.7	0.75	0.6482	0.0005	-0.0005	0.0552	-0.0552	0.034	-0.034	0.036	-0.036
0.775	0.75	0.8	0.6577	0.0005	-0.0005	0.0558	-0.0558	0.034	-0.034	0.036	-0.036
0.825	0.8	0.85	0.6658	0.0006	-0.0006	0.0562	-0.0562	0.034	-0.034	0.036	-0.036
0.875	0.85	0.9	0.6709	0.0006	-0.0006	0.0564	-0.0564	0.034	-0.034	0.036	-0.036
0.925	0.9	0.95	0.6755	0.0007	-0.0007	0.0566	-0.0566	0.034	-0.034	0.036	-0.036
0.975	0.95	1.0	0.6801	0.0007	-0.0007	0.0568	-0.0568	0.034	-0.034	0.036	-0.036
1.05	1.0	1.1	0.6918	0.0005	-0.0005	0.0578	-0.0578	0.034	-0.034	0.036	-0.036
1.15	1.1	1.2	0.7049	0.0006	-0.0006	0.0594	-0.0594	0.034	-0.034	0.036	-0.036
1.25	1.2	1.3	0.7146	0.0007	-0.0007	0.0631	-0.0631	0.034	-0.034	0.036	-0.036
1.35	1.3	1.4	0.7269	0.0008	-0.0008	0.0641	-0.0641	0.034	-0.034	0.036	-0.036
1.45	1.4	1.5	0.7359	0.0009	-0.0009	0.0617	-0.0617	0.034	-0.034	0.036	-0.036
1.55	1.5	1.6	0.7448	0.001	-0.001	0.0622	-0.0622	0.034	-0.034	0.036	-0.036
1.65	1.6	1.7	0.7495	0.0011	-0.0011	0.0637	-0.0637	0.034	-0.034	0.036	-0.036
1.75	1.7	1.8	0.7625	0.0013	-0.0013	0.0644	-0.0644	0.034	-0.034	0.036	-0.036
1.85	1.8	1.9	0.7702	0.0014	-0.0014	0.0642	-0.0642	0.034	-0.034	0.036	-0.036
1.95	1.9	2.0	0.7833	0.0016	-0.0016	0.0647	-0.0647	0.034	-0.034	0.036	-0.036
2.1	2.0	2.2	0.7894	0.0013	-0.0013	0.0651	-0.0651	0.034	-0.034	0.036	-0.036
2.3	2.2	2.4	0.8014	0.0015	-0.0015	0.0663	-0.0663	0.034	-0.034	0.036	-0.036
2.5	2.4	2.6	0.8147	0.0019	-0.0019	0.0672	-0.0672	0.034	-0.034	0.036	-0.036
2.7	2.6	2.8	0.8199	0.0021	-0.0021	0.0675	-0.0675	0.034	-0.034	0.036	-0.036
2.9	2.8	3.0	0.8266	0.0028	-0.0028	0.068	-0.068	0.034	-0.034	0.036	-0.036
