%: table_doi: 10.17182/hepdata.68361.v1/t10
%: name: Table 10
%: description: QpPb hybrid mult.

%: data_file: Table10.yaml
%: keyword reactions: P PB --> CHARGED X
%: keyword observables: DN/DPT
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence
%: $p_{T}$ (GeV/c)			$Q_{pPb}$
%'$p_{T}$ (GeV/c)'	'$p_{T}$ (GeV/c) LOW'	'$p_{T}$ (GeV/c) HIGH'	'(0-5%)'	'stat +'	'stat -'	'sys +'	'sys -'	'sys	Common syst. unc. on TpA +'	'sys	Common syst. unc. on TpA -'	'sys	Common syst. unc. on Normalization +'	'sys	Common syst. unc. on Normalization -'
0.175	0.15	0.2	0.4851	0.0004	-0.0004	0.0396	-0.0396	0.034	-0.034	0.048	-0.048
0.225	0.2	0.25	0.4771	0.0003	-0.0003	0.0324	-0.0324	0.034	-0.034	0.048	-0.048
0.275	0.25	0.3	0.4788	0.0003	-0.0003	0.0327	-0.0327	0.034	-0.034	0.048	-0.048
0.32499999999999996	0.3	0.35	0.4857	0.0003	-0.0003	0.0348	-0.0348	0.034	-0.034	0.048	-0.048
0.375	0.35	0.4	0.4964	0.0003	-0.0003	0.037	-0.037	0.034	-0.034	0.048	-0.048
0.42500000000000004	0.4	0.45	0.51	0.0003	-0.0003	0.0397	-0.0397	0.034	-0.034	0.048	-0.048
0.475	0.45	0.5	0.5269	0.0003	-0.0003	0.0407	-0.0407	0.034	-0.034	0.048	-0.048
0.525	0.5	0.55	0.5464	0.0004	-0.0004	0.0414	-0.0414	0.034	-0.034	0.048	-0.048
0.575	0.55	0.6	0.5664	0.0004	-0.0004	0.042	-0.042	0.034	-0.034	0.048	-0.048
0.625	0.6	0.65	0.5865	0.0004	-0.0004	0.0421	-0.0421	0.034	-0.034	0.048	-0.048
0.675	0.65	0.7	0.6073	0.0005	-0.0005	0.0435	-0.0435	0.034	-0.034	0.048	-0.048
0.725	0.7	0.75	0.6291	0.0005	-0.0005	0.0449	-0.0449	0.034	-0.034	0.048	-0.048
0.775	0.75	0.8	0.6509	0.0006	-0.0006	0.0463	-0.0463	0.034	-0.034	0.048	-0.048
0.825	0.8	0.85	0.6714	0.0006	-0.0006	0.0476	-0.0476	0.034	-0.034	0.048	-0.048
0.875	0.85	0.9	0.6892	0.0007	-0.0007	0.0486	-0.0486	0.034	-0.034	0.048	-0.048
0.925	0.9	0.95	0.7066	0.0008	-0.0008	0.0497	-0.0497	0.034	-0.034	0.048	-0.048
0.975	0.95	1.0	0.7249	0.0008	-0.0008	0.0508	-0.0508	0.034	-0.034	0.048	-0.048
1.05	1.0	1.1	0.755	0.0006	-0.0006	0.053	-0.053	0.034	-0.034	0.048	-0.048
1.15	1.1	1.2	0.7928	0.0007	-0.0007	0.056	-0.056	0.034	-0.034	0.048	-0.048
1.25	1.2	1.3	0.8288	0.0008	-0.0008	0.0614	-0.0614	0.034	-0.034	0.048	-0.048
1.35	1.3	1.4	0.8634	0.001	-0.001	0.0639	-0.0639	0.034	-0.034	0.048	-0.048
1.45	1.4	1.5	0.8973	0.0011	-0.0011	0.0631	-0.0631	0.034	-0.034	0.048	-0.048
1.55	1.5	1.6	0.9261	0.0013	-0.0013	0.0649	-0.0649	0.034	-0.034	0.048	-0.048
1.65	1.6	1.7	0.9498	0.0015	-0.0015	0.0677	-0.0677	0.034	-0.034	0.048	-0.048
1.75	1.7	1.8	0.9819	0.0016	-0.0016	0.0696	-0.0696	0.034	-0.034	0.048	-0.048
1.85	1.8	1.9	1.0097	0.0019	-0.0019	0.0706	-0.0706	0.034	-0.034	0.048	-0.048
1.95	1.9	2.0	1.0401	0.0021	-0.0021	0.0721	-0.0721	0.034	-0.034	0.048	-0.048
2.1	2.0	2.2	1.0667	0.0017	-0.0017	0.0739	-0.0739	0.034	-0.034	0.048	-0.048
2.3	2.2	2.4	1.1056	0.0021	-0.0021	0.0767	-0.0767	0.034	-0.034	0.048	-0.048
2.5	2.4	2.6	1.1407	0.0026	-0.0026	0.0789	-0.0789	0.034	-0.034	0.048	-0.048
2.7	2.6	2.8	1.1645	0.0029	-0.0029	0.0803	-0.0803	0.034	-0.034	0.048	-0.048
2.9	2.8	3.0	1.1774	0.0039	-0.0039	0.0813	-0.0813	0.034	-0.034	0.048	-0.048
3.1	3.0	3.2	1.1902	0.0039	-0.0039	0.0821	-0.0821	0.034	-0.034	0.048	-0.048
3.3	3.2	3.4	1.1926	0.0044	-0.0044	0.0823	-0.0823	0.034	-0.034	0.048	-0.048
3.5	3.4	3.6	1.1828	0.005	-0.005	0.0815	-0.0815	0.034	-0.034	0.048	-0.048
3.7	3.6	3.8	1.1854	0.0056	-0.0056	0.0815	-0.0815	0.034	-0.034	0.048	-0.048
3.9	3.8	4.0	1.2024	0.0064	-0.0064	0.0828	-0.0828	0.034	-0.034	0.048	-0.048
4.25	4.0	4.5	1.2037	0.0053	-0.0053	0.083	-0.083	0.034	-0.034	0.048	-0.048
4.75	4.5	5.0	1.1815	0.0065	-0.0065	0.0813	-0.0813	0.034	-0.034	0.048	-0.048
5.25	5.0	5.5	1.1656	0.0079	-0.0079	0.0853	-0.0853	0.034	-0.034	0.048	-0.048
5.75	5.5	6.0	1.1561	0.0098	-0.0098	0.0835	-0.0835	0.034	-0.034	0.048	-0.048
6.25	6.0	6.5	1.1536	0.0121	-0.0121	0.0826	-0.0826	0.034	-0.034	0.048	-0.048
6.75	6.5	7.0	1.1092	0.0142	-0.0142	0.0788	-0.0788	0.034	-0.034	0.048	-0.048
7.5	7.0	8.0	1.099	0.013	-0.013	0.0776	-0.0776	0.034	-0.034	0.048	-0.048
8.5	8.0	9.0	1.073	0.0175	-0.0175	0.076	-0.076	0.034	-0.034	0.048	-0.048
9.5	9.0	10.0	1.0408	0.0227	-0.0227	0.0734	-0.0734	0.034	-0.034	0.048	-0.048
10.5	10.0	11.0	1.0345	0.0278	-0.0278	0.0731	-0.0731	0.034	-0.034	0.048	-0.048
11.5	11.0	12.0	1.0773	0.0353	-0.0353	0.0767	-0.0767	0.034	-0.034	0.048	-0.048
12.5	12.0	13.0	0.9949	0.0419	-0.0419	0.0694	-0.0694	0.034	-0.034	0.048	-0.048
13.5	13.0	14.0	1.0638	0.0524	-0.0524	0.0745	-0.0745	0.034	-0.034	0.048	-0.048
14.5	14.0	15.0	0.988	0.0608	-0.0608	0.0705	-0.0705	0.034	-0.034	0.048	-0.048
15.5	15.0	16.0	0.954	0.0702	-0.0702	0.0689	-0.0689	0.034	-0.034	0.048	-0.048
17.0	16.0	18.0	1.0062	0.0643	-0.0643	0.0735	-0.0735	0.034	-0.034	0.048	-0.048
19.0	18.0	20.0	1.0104	0.0874	-0.0874	0.0751	-0.0751	0.034	-0.034	0.048	-0.048
21.0	20.0	22.0	1.0095	0.1101	-0.1101	0.0758	-0.0758	0.034	-0.034	0.048	-0.048
