%: table_doi: 10.17182/hepdata.68361.v1/t7
%: name: Table 7
%: description: QpPb V0A.

%: data_file: Table7.yaml
%: keyword reactions: P PB --> CHARGED X
%: keyword observables: DN/DPT
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence
%: $p_{T}$ (GeV/c)			$Q_{pPb}$
%'$p_{T}$ (GeV/c)'	'$p_{T}$ (GeV/c) LOW'	'$p_{T}$ (GeV/c) HIGH'	'(80-100%)'	'stat +'	'stat -'	'sys +'	'sys -'	'sys	Common syst. unc. on TpA +'	'sys	Common syst. unc. on TpA -'	'sys	Common syst. unc. on Normalization +'	'sys	Common syst. unc. on Normalization -'
0.175	0.15	0.2	0.4946	0.0004	-0.0004	0.0482	-0.0482	0.034	-0.034	0.036	-0.036
0.225	0.2	0.25	0.4985	0.0003	-0.0003	0.0405	-0.0405	0.034	-0.034	0.036	-0.036
0.275	0.25	0.3	0.5027	0.0003	-0.0003	0.0409	-0.0409	0.034	-0.034	0.036	-0.036
0.32499999999999996	0.3	0.35	0.5012	0.0003	-0.0003	0.0428	-0.0428	0.034	-0.034	0.036	-0.036
0.375	0.35	0.4	0.4973	0.0003	-0.0003	0.0442	-0.0442	0.034	-0.034	0.036	-0.036
0.42500000000000004	0.4	0.45	0.4933	0.0003	-0.0003	0.0458	-0.0458	0.034	-0.034	0.036	-0.036
0.475	0.45	0.5	0.4916	0.0004	-0.0004	0.0453	-0.0453	0.034	-0.034	0.036	-0.036
0.525	0.5	0.55	0.4898	0.0004	-0.0004	0.0443	-0.0443	0.034	-0.034	0.036	-0.036
0.575	0.55	0.6	0.4862	0.0004	-0.0004	0.043	-0.043	0.034	-0.034	0.036	-0.036
0.625	0.6	0.65	0.4832	0.0004	-0.0004	0.0414	-0.0414	0.034	-0.034	0.036	-0.036
0.675	0.65	0.7	0.479	0.0005	-0.0005	0.0409	-0.0409	0.034	-0.034	0.036	-0.036
0.725	0.7	0.75	0.4759	0.0005	-0.0005	0.0406	-0.0406	0.034	-0.034	0.036	-0.036
0.775	0.75	0.8	0.4728	0.0005	-0.0005	0.0402	-0.0402	0.034	-0.034	0.036	-0.036
0.825	0.8	0.85	0.4689	0.0006	-0.0006	0.0397	-0.0397	0.034	-0.034	0.036	-0.036
0.875	0.85	0.9	0.4641	0.0006	-0.0006	0.0391	-0.0391	0.034	-0.034	0.036	-0.036
0.925	0.9	0.95	0.4582	0.0006	-0.0006	0.0384	-0.0384	0.034	-0.034	0.036	-0.036
0.975	0.95	1.0	0.4524	0.0007	-0.0007	0.0378	-0.0378	0.034	-0.034	0.036	-0.036
1.05	1.0	1.1	0.4496	0.0005	-0.0005	0.0376	-0.0376	0.034	-0.034	0.036	-0.036
