%: table_doi: 10.17182/hepdata.68361.v1/t10
%: name: Table 10
%: description: QpPb hybrid mult.

%: data_file: Table10.yaml
%: keyword reactions: P PB --> CHARGED X
%: keyword observables: DN/DPT
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence
%: $p_{T}$ (GeV/c)			$Q_{pPb}$
%'$p_{T}$ (GeV/c)'	'$p_{T}$ (GeV/c) LOW'	'$p_{T}$ (GeV/c) HIGH'	'(60-80%)'	'stat +'	'stat -'	'sys +'	'sys -'	'sys	Common syst. unc. on TpA +'	'sys	Common syst. unc. on TpA -'	'sys	Common syst. unc. on Normalization +'	'sys	Common syst. unc. on Normalization -'
0.175	0.15	0.2	0.6145	0.0004	-0.0004	0.0791	-0.0791	0.034	-0.034	0.048	-0.048
0.225	0.2	0.25	0.6069	0.0003	-0.0003	0.0651	-0.0651	0.034	-0.034	0.048	-0.048
0.275	0.25	0.3	0.6065	0.0003	-0.0003	0.0653	-0.0653	0.034	-0.034	0.048	-0.048
0.32499999999999996	0.3	0.35	0.6083	0.0003	-0.0003	0.0687	-0.0687	0.034	-0.034	0.048	-0.048
0.375	0.35	0.4	0.6119	0.0003	-0.0003	0.0719	-0.0719	0.034	-0.034	0.048	-0.048
0.42500000000000004	0.4	0.45	0.6191	0.0003	-0.0003	0.076	-0.076	0.034	-0.034	0.048	-0.048
0.475	0.45	0.5	0.6298	0.0003	-0.0003	0.0768	-0.0768	0.034	-0.034	0.048	-0.048
0.525	0.5	0.55	0.6421	0.0004	-0.0004	0.0767	-0.0767	0.034	-0.034	0.048	-0.048
0.575	0.55	0.6	0.654	0.0004	-0.0004	0.0765	-0.0765	0.034	-0.034	0.048	-0.048
0.625	0.6	0.65	0.6665	0.0004	-0.0004	0.0754	-0.0754	0.034	-0.034	0.048	-0.048
0.675	0.65	0.7	0.6793	0.0005	-0.0005	0.0766	-0.0766	0.034	-0.034	0.048	-0.048
