%: table_doi: 10.17182/hepdata.68361.v1/t8
%: name: Table 8
%: description: QpPb ZNA.

%: data_file: Table8.yaml
%: keyword reactions: P PB --> CHARGED X
%: keyword observables: DN/DPT
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence
%'$p_{T}$ (GeV/c)'	'$p_{T}$ (GeV/c) LOW'	'$p_{T}$ (GeV/c) HIGH'	'(80-100%)'	'stat +'	'stat -'	'sys +'	'sys -'	'sys	Common syst. unc. on TpA +'	'sys	Common syst. unc. on TpA -'	'sys	Common syst. unc. on Normalization +'	'sys	Common syst. unc. on Normalization -'
0.175	0.15	0.2	1.3126	0.0011	-0.0011	0.1219	-0.1219	0.034	-0.034	0.036	-0.036
0.225	0.2	0.25	1.3052	0.0008	-0.0008	0.1011	-0.1011	0.034	-0.034	0.036	-0.036
0.275	0.25	0.3	1.3082	0.0007	-0.0007	0.1016	-0.1016	0.034	-0.034	0.036	-0.036
0.32499999999999996	0.3	0.35	1.3079	0.0007	-0.0007	0.1066	-0.1066	0.034	-0.034	0.036	-0.036
0.375	0.35	0.4	1.3076	0.0008	-0.0008	0.1109	-0.1109	0.034	-0.034	0.036	-0.036
0.42500000000000004	0.4	0.45	1.3094	0.0008	-0.0008	0.116	-0.116	0.034	-0.034	0.036	-0.036
0.475	0.45	0.5	1.3196	0.0008	-0.0008	0.116	-0.116	0.034	-0.034	0.036	-0.036
0.525	0.5	0.55	1.3316	0.0009	-0.0009	0.1148	-0.1148	0.034	-0.034	0.036	-0.036
0.575	0.55	0.6	1.3429	0.001	-0.001	0.1133	-0.1133	0.034	-0.034	0.036	-0.036
0.625	0.6	0.65	1.355	0.001	-0.001	0.1108	-0.1108	0.034	-0.034	0.036	-0.036
0.675	0.65	0.7	1.3641	0.0011	-0.0011	0.1111	-0.1111	0.034	-0.034	0.036	-0.036
0.725	0.7	0.75	1.3768	0.0012	-0.0012	0.1119	-0.1119	0.034	-0.034	0.036	-0.036
0.775	0.75	0.8	1.3892	0.0013	-0.0013	0.1125	-0.1125	0.034	-0.034	0.036	-0.036
0.825	0.8	0.85	1.3977	0.0014	-0.0014	0.1127	-0.1127	0.034	-0.034	0.036	-0.036
0.875	0.85	0.9	1.4045	0.0015	-0.0015	0.1127	-0.1127	0.034	-0.034	0.036	-0.036
0.925	0.9	0.95	1.4055	0.0016	-0.0016	0.1123	-0.1123	0.034	-0.034	0.036	-0.036
0.975	0.95	1.0	1.4084	0.0017	-0.0017	0.1122	-0.1122	0.034	-0.034	0.036	-0.036
1.05	1.0	1.1	1.4248	0.0013	-0.0013	0.1134	-0.1134	0.034	-0.034	0.036	-0.036
1.15	1.1	1.2	1.4426	0.0015	-0.0015	0.1157	-0.1157	0.034	-0.034	0.036	-0.036
1.25	1.2	1.3	1.4524	0.0017	-0.0017	0.1222	-0.1222	0.034	-0.034	0.036	-0.036
1.35	1.3	1.4	1.4722	0.0019	-0.0019	0.1236	-0.1236	0.034	-0.034	0.036	-0.036
1.45	1.4	1.5	1.485	0.0021	-0.0021	0.1185	-0.1185	0.034	-0.034	0.036	-0.036
1.55	1.5	1.6	1.493	0.0024	-0.0024	0.1189	-0.1189	0.034	-0.034	0.036	-0.036
1.65	1.6	1.7	1.4999	0.0027	-0.0027	0.1213	-0.1213	0.034	-0.034	0.036	-0.036
1.75	1.7	1.8	1.52	0.0029	-0.0029	0.1222	-0.1222	0.034	-0.034	0.036	-0.036
1.85	1.8	1.9	1.5319	0.0033	-0.0033	0.1216	-0.1216	0.034	-0.034	0.036	-0.036
1.95	1.9	2.0	1.547	0.0036	-0.0036	0.1217	-0.1217	0.034	-0.034	0.036	-0.036
2.1	2.0	2.2	1.5606	0.003	-0.003	0.1226	-0.1226	0.034	-0.034	0.036	-0.036
2.3	2.2	2.4	1.5776	0.0035	-0.0035	0.1242	-0.1242	0.034	-0.034	0.036	-0.036
2.5	2.4	2.6	1.5961	0.0043	-0.0043	0.1252	-0.1252	0.034	-0.034	0.036	-0.036
2.7	2.6	2.8	1.6014	0.0049	-0.0049	0.1255	-0.1255	0.034	-0.034	0.036	-0.036
2.9	2.8	3.0	1.6123	0.0062	-0.0062	0.1261	-0.1261	0.034	-0.034	0.036	-0.036
3.1	3.0	3.2	1.6218	0.0065	-0.0065	0.1269	-0.1269	0.034	-0.034	0.036	-0.036
3.3	3.2	3.4	1.6175	0.0074	-0.0074	0.1265	-0.1265	0.034	-0.034	0.036	-0.036
3.5	3.4	3.6	1.6	0.0083	-0.0083	0.125	-0.125	0.034	-0.034	0.036	-0.036
3.7	3.6	3.8	1.6023	0.0094	-0.0094	0.1249	-0.1249	0.034	-0.034	0.036	-0.036
3.9	3.8	4.0	1.6057	0.0107	-0.0107	0.1253	-0.1253	0.034	-0.034	0.036	-0.036
4.25	4.0	4.5	1.6347	0.0087	-0.0087	0.1279	-0.1279	0.034	-0.034	0.036	-0.036
4.75	4.5	5.0	1.6226	0.011	-0.011	0.1267	-0.1267	0.034	-0.034	0.036	-0.036
5.25	5.0	5.5	1.6407	0.0138	-0.0138	0.1356	-0.1356	0.034	-0.034	0.036	-0.036
5.75	5.5	6.0	1.6411	0.0173	-0.0173	0.1345	-0.1345	0.034	-0.034	0.036	-0.036
6.25	6.0	6.5	1.6511	0.0214	-0.0214	0.134	-0.134	0.034	-0.034	0.036	-0.036
6.75	6.5	7.0	1.6363	0.0257	-0.0257	0.132	-0.132	0.034	-0.034	0.036	-0.036
7.5	7.0	8.0	1.663	0.0238	-0.0238	0.1332	-0.1332	0.034	-0.034	0.036	-0.036
8.5	8.0	9.0	1.6249	0.0324	-0.0324	0.1303	-0.1303	0.034	-0.034	0.036	-0.036
9.5	9.0	10.0	1.6283	0.0428	-0.0428	0.1309	-0.1309	0.034	-0.034	0.036	-0.036
10.5	10.0	11.0	1.6523	0.054	-0.054	0.1329	-0.1329	0.034	-0.034	0.036	-0.036
11.5	11.0	12.0	1.5603	0.0651	-0.0651	0.1258	-0.1258	0.034	-0.034	0.036	-0.036
12.5	12.0	13.0	1.5557	0.081	-0.081	0.1233	-0.1233	0.034	-0.034	0.036	-0.036
13.5	13.0	14.0	1.6696	0.1016	-0.1016	0.1313	-0.1313	0.034	-0.034	0.036	-0.036
14.5	14.0	15.0	1.68	0.1233	-0.1233	0.1373	-0.1373	0.034	-0.034	0.036	-0.036
15.5	15.0	16.0	1.6692	0.1449	-0.1449	0.1353	-0.1353	0.034	-0.034	0.036	-0.036
17.0	16.0	18.0	1.7106	0.1304	-0.1304	0.1413	-0.1413	0.034	-0.034	0.036	-0.036
19.0	18.0	20.0	1.6963	0.1764	-0.1764	0.1432	-0.1432	0.034	-0.034	0.036	-0.036
21.0	20.0	22.0	1.2564	0.1911	-0.1911	0.1085	-0.1085	0.034	-0.034	0.036	-0.036
23.0	22.0	24.0	1.9341	0.2988	-0.2988	0.1652	-0.1652	0.034	-0.034	0.036	-0.036
26.0	24.0	28.0	1.8662	0.2847	-0.2847	0.2322	-0.2322	0.034	-0.034	0.036	-0.036
30.0	28.0	32.0	1.5967	0.3822	-0.3822	0.2193	-0.2193	0.034	-0.034	0.036	-0.036

