1.3 0.848298 
1.59666 0.870117 
1.96102 0.896583 
2.40852 0.916301 
2.95814 0.932996 
3.63319 0.947288 
4.46228 0.959627 
5.48056 0.971083 
6.73122 0.980811 
8.26729 0.990936 
10.1539 0.99992 
12.471 1.00746 
15.3169 1.0163 
20.8484 1.02699 
25.606 1.03182 
31.4493 1.03625 
38.626 1.03849 
47.4404 1.04047 
58.2662 1.03974 
71.5625 1.03714 
87.8931 1.03224 
107.95 1.02261 
132.584 1.01435 
162.84 1.00585 
200 0.994125 
