5	0.200	0.238
6	0.222	0.263
7	0.243	0.286
8	0.262	0.307
9	0.280	0.327
10	0.298	0.346
11	0.314	0.363
12	0.323	0.379
13	0.345	0.395
14	0.358	0.409
15	0.371	0.422
16	0.384	0.435
17	0.395	0.446
18	0.406	0.457
19	0.416	0.467
20	0.425	0.477
21	0.434	0.486
22	0.442	0.494
23	0.450	0.502
24	0.457	0.510
25	0.464	0.517
26	0.471	0.523
27	0.477	0.530
28	0.483	0.536
29	0.488	0.541
30	0.493	0.547
