2.000000000000000111e-01 7.357381764260384038e+00 9.329833562120352919e-02
2.974358974358974339e-01 3.505030218210108739e+00 4.488126973180436852e-02
3.948717948717949122e-01 1.978635187160744158e+00 2.554997595613484399e-02
4.923076923076923350e-01 1.254111088408818686e+00 1.631193398102850911e-02
5.897435897435897578e-01 8.408799581833164005e-01 1.102634704582668851e-02
6.871794871794871806e-01 5.810684778939930739e-01 7.683181260154003239e-03
7.846153846153847145e-01 4.086500405395498414e-01 5.457038050201101949e-03
8.820512820512820262e-01 2.919242988748457224e-01 3.937073042138579219e-03
9.794871794871795601e-01 2.098581897600861612e-01 2.861401044011564320e-03
1.076923076923076872e+00 1.522917392002236803e-01 2.099611462680861865e-03
1.174358974358974406e+00 1.111895982964389434e-01 1.550483806453270769e-03
1.271794871794871717e+00 8.153788329310596161e-02 1.150399478539198368e-03
1.369230769230769251e+00 6.015547423743079769e-02 8.587224749626921373e-04
1.466666666666666563e+00 4.453431487149788620e-02 6.433546851099010552e-04
1.564102564102564097e+00 3.310479109052056473e-02 4.839925759293368652e-04
1.661538461538461409e+00 2.470796464916260801e-02 3.655653955627488302e-04
1.758974358974358942e+00 1.850879902580098921e-02 2.771537127489875235e-04
1.856410256410256476e+00 1.390957953254874820e-02 2.107898805155333333e-04
1.953846153846153788e+00 1.048346234820940817e-02 1.607717060912947906e-04
2.051282051282051544e+00 7.935469621743249449e-03 1.231563560088088565e-04
2.148717948717948634e+00 6.021160917359463793e-03 9.456057318608960475e-05
2.246153846153846168e+00 4.578712386671818235e-03 7.275888925309792596e-05
2.343589743589743701e+00 3.498153866997885750e-03 5.624721325769932657e-05
2.441025641025641235e+00 2.677534645823627726e-03 4.355882608183557139e-05
2.538461538461538769e+00 2.053300391724874416e-03 3.379374865039333308e-05
2.635897435897436303e+00 1.581793524760266882e-03 2.633807709608365489e-05
2.733333333333333393e+00 1.220358771798350219e-03 2.055549274767127447e-05
2.830769230769230926e+00 9.434580220429594636e-04 1.607455713117901262e-05
2.928205128205128460e+00 7.321904553000044800e-04 1.261881912613065009e-05
3.025641025641025994e+00 5.689202249423000240e-04 9.916949426894668612e-06
3.123076923076923084e+00 4.432895513306508691e-04 7.815122920194594029e-06
3.220512820512820618e+00 3.462606858056643550e-04 6.173841518232746146e-06
3.317948717948718151e+00 2.708158761487105366e-04 4.883038172047983214e-06
3.415384615384615685e+00 2.125327690362918730e-04 3.875389885294567389e-06
3.512820512820513219e+00 1.669452943307819369e-04 3.078153589723461972e-06
3.610256410256410309e+00 1.315356044315613680e-04 2.452411705127855831e-06
3.707692307692307843e+00 1.037612491639087418e-04 1.956061052713004341e-06
3.805128205128205376e+00 8.204715680680267262e-05 1.563879946171709528e-06
3.902564102564102910e+00 6.499096297459783472e-05 1.252467761733793241e-06
4.000000000000000000e+00 5.301748530364837315e-05 1.031462935691707545e-06
