2.000000000000000111e-01 3.194403067020665232e-02 3.981606286287825967e-04
2.974358974358974339e-01 2.576152323464286908e-02 3.234488604012983825e-04
3.948717948717949122e-01 2.036348052096069797e-02 2.586618218522436854e-04
4.923076923076923350e-01 1.760901097320410544e-02 2.261847856212132542e-04
5.897435897435897578e-01 1.817169994593602692e-02 2.330767599048941122e-04
6.871794871794871806e-01 1.938105674284171243e-02 2.477982001379812490e-04
7.846153846153847145e-01 2.259364290637309869e-02 2.866849895710093859e-04
8.820512820512820262e-01 2.581168840887358359e-02 3.261206406865023335e-04
9.794871794871795601e-01 2.945683409451297502e-02 3.716013393141611278e-04
1.076923076923076872e+00 3.314966267881081646e-02 4.179788629529288435e-04
1.174358974358974406e+00 3.663054845295719841e-02 4.623442998858150773e-04
1.271794871794871717e+00 3.986452846087381457e-02 5.042787725281969429e-04
1.369230769230769251e+00 4.310011998399019412e-02 5.463288827050394921e-04
1.466666666666666563e+00 4.568018552738521698e-02 5.812086859304368492e-04
1.564102564102564097e+00 4.808566643830938792e-02 6.142462886370581975e-04
1.661538461538461409e+00 5.049382965526815620e-02 6.473883209753355465e-04
1.758974358974358942e+00 5.208642375362527999e-02 6.714402707986550202e-04
1.856410256410256476e+00 5.363281575224578684e-02 6.950687739593833106e-04
1.953846153846153788e+00 5.518322921649140844e-02 7.188243602154536713e-04
2.051282051282051544e+00 5.598555473508599889e-02 7.341205855667582748e-04
2.148717948717948634e+00 5.678755805384232830e-02 7.495141631752450786e-04
2.246153846153846168e+00 5.759019859133721053e-02 7.650011992663688842e-04
2.343589743589743701e+00 5.779860472378077485e-02 7.735525800111115640e-04
2.441025641025641235e+00 5.801344030966340548e-02 7.822791305539708280e-04
2.538461538461538769e+00 5.820825939901256435e-02 7.908395392318584875e-04
2.635897435897436303e+00 5.798278544009111829e-02 7.942455236922156330e-04
2.733333333333333393e+00 5.776438585533380521e-02 7.978309725577657904e-04
2.830769230769230926e+00 5.748389894979044623e-02 8.006567399716258164e-04
2.928205128205128460e+00 5.695448005172215611e-02 8.002180147236527454e-04
3.025641025641025994e+00 5.643261759096852154e-02 7.999596154822436649e-04
3.123076923076923084e+00 5.579683295026719586e-02 7.980837769742397166e-04
3.220512820512820618e+00 5.506434473925949508e-02 7.948511299532518915e-04
3.317948717948718151e+00 5.432504320012518373e-02 7.915564209355640830e-04
3.415384615384615685e+00 5.345589869993911530e-02 7.861862903333502678e-04
3.512820512820513219e+00 5.259484471947251799e-02 7.810002564184656808e-04
3.610256410256410309e+00 5.164590126628584160e-02 7.742417405289923503e-04
3.707692307692307843e+00 5.069063512184129178e-02 7.673862018671397589e-04
3.805128205128205376e+00 4.968625705876400511e-02 7.595557643266309319e-04
3.902564102564102910e+00 4.865967304551514772e-02 7.512446009863339193e-04
4.000000000000000000e+00 4.775195392071802936e-02 7.436287196224709633e-04
