2.000000000000000111e-01 1.157922668840952340e+01 1.595458257742163322e-01
2.974358974358974339e-01 5.666583795925733469e+00 7.853550686862593999e-02
3.948717948717949122e-01 3.236504215343555035e+00 4.509496839926770140e-02
4.923076923076923350e-01 2.056978778962063714e+00 2.876499670278244783e-02
5.897435897435897578e-01 1.381045575809257686e+00 1.934565687038448945e-02
6.871794871794871806e-01 9.555059345306293750e-01 1.340357151358135580e-02
7.846153846153847145e-01 6.744999147189241206e-01 9.463243201604644092e-03
8.820512820512820262e-01 4.836041177536043456e-01 6.787524530292671394e-03
9.794871794871795601e-01 3.499566655018063188e-01 4.912072749777144851e-03
1.076923076923076872e+00 2.556986477698418025e-01 3.590100490595926012e-03
1.174358974358974406e+00 1.881888485812651668e-01 2.643858027567306743e-03
1.271794871794871717e+00 1.393061491502399218e-01 1.958962801889549844e-03
1.369230769230769251e+00 1.037331593920944872e-01 1.460548766299840737e-03
1.466666666666666563e+00 7.762809811772826418e-02 1.095117519728540205e-03
1.564102564102564097e+00 5.834952273756477403e-02 8.250661340602784537e-04
1.661538461538461409e+00 4.403093181314290255e-02 6.242189387435726280e-04
1.758974358974358942e+00 3.338638622992953081e-02 4.750007059740259823e-04
1.856410256410256476e+00 2.539591769297724899e-02 3.627033218625586052e-04
1.953846153846153788e+00 1.937174809451082391e-02 2.777890454297908627e-04
2.051282051282051544e+00 1.484885960406978796e-02 2.140215460839615274e-04
2.148717948717948634e+00 1.140821440836784113e-02 1.653016453006911867e-04
2.246153846153846168e+00 8.783281898685647154e-03 1.279635191686743405e-04
2.343589743589743701e+00 6.793937329313434921e-03 9.962299537521999439e-05
2.441025641025641235e+00 5.264391741245279775e-03 7.770457170290576002e-05
2.538461538461538769e+00 4.086466781662414886e-03 6.072626798119003499e-05
2.635897435897436303e+00 3.185163495097431338e-03 4.769404386611273577e-05
2.733333333333333393e+00 2.486105874824301714e-03 3.751354621757981808e-05
2.830769230769230926e+00 1.944030771935199159e-03 2.956676413038706577e-05
2.928205128205128460e+00 1.525016325626843113e-03 2.339231610417822889e-05
3.025641025641025994e+00 1.197670291230247454e-03 1.852895237258388818e-05
3.123076923076923084e+00 9.426882107114880911e-04 1.471467788742381532e-05
3.220512820512820618e+00 7.434770382725953627e-04 1.171242519852573219e-05
3.317948717948718151e+00 5.870165156576475415e-04 9.333653659695195331e-06
3.415384615384615685e+00 4.646410870436180939e-04 7.459896365116703967e-06
3.512820512820513219e+00 3.680860242728716349e-04 5.967273121063492567e-06
3.610256410256410309e+00 2.922204342970638512e-04 4.785212612097672168e-06
3.707692307692307843e+00 2.322191245557009656e-04 3.841237595516862749e-06
3.805128205128205376e+00 1.848454063766871258e-04 3.089323498644007317e-06
3.902564102564102910e+00 1.473221185669604185e-04 2.488034784602962642e-06
4.000000000000000000e+00 1.207704593754547464e-04 2.058349394976701069e-06
