0.80	0.529864	0.60571	0.00	11.385	5.49255	8.05	0.286918	0.102229	0.20	0	0	0.00	0.386692	0.587979	0.00	0	0	0.00	0.308475	0.189451	0.22	9.38	8.06
1.20	0	0	0.00	3.46271	1.2157	2.45	0.637432	0.233216	0.45	0	0	0.00	0	0	0.00	0	0	0.00	0.305265	0.277452	0.22	5.42	2.50
1.60	0	0	0.00	2.92826	0.680948	2.07	0.109678	0.13339	0.00	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	5.24	2.07
2.00	0	0	0.00	1.78835	0.628055	1.26	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	0	0	0.00	4.97	1.26
2.50	0.103454	0.277352	0.00	1.05149	0.683805	0.74	0.376572	0.148304	0.27	0	0	0.00	0.0460925	0.345118	0.00	0	0	0.00	0.397715	0.109367	0.28	4.88	0.84
3.20	0	0	0.00	1.29238	0.786863	0.91	0	0	0.00	0	0	0.00	0	0	0.00	0.601911	1.0153	0.00	0	0	0.00	4.89	0.91
4.00	0.717248	0.517094	0.51	2.31569	1.03818	1.64	1.16229	0.365117	0.82	2.0625	0.633297	1.46	1.47711	0.81397	1.04	5.12601	1.456	3.62	1.69563	0.605824	1.20	6.67	4.63
5.20	0	0	0.00	0.697963	1.03498	0.00	0	0	0.00	0	0	0.00	0	0	0.00	5.28752	5.00389	3.74	0	0	0.00	6.09	3.74
