1.35	-1.11105	6.31403	0.00	0.00	0.00	0.00	-0.184008	2.77222	0.00	-9.04	9.29	0.00	-5.38	4.39	-3.81	-34.13	15.96	-24.14	0	0	0.00	-25.96	-24.43
2.40	-0.517775	3.65574	0.00	-5.44	5.55	0.00	-7.65537	7.66217	0.00	-6.44	7.39	0.00	-3.11	5.66	0.00	-9.85	19.68	0.00	0	0	0.00	-8.77	0.00
