0.80	0.00	0.00	0.00	3.12	22.49	0.00	8.10366	3.32404	5.73	3.08	15.58	0.00	0.00	0.00	0.00	15.54	21.58	0.00	28.4141	10.1789	20.09	21.44	20.89
1.20	1.25	5.60	0.00	8.23	9.50	0.00	0.577286	3.77098	0.00	4.73	3.50	3.35	1.21	5.39	0.00	0.00	0.00	0.00	2.82353	5.42555	0.00	5.86	3.35
1.60	3.25	3.35	0.00	5.82	4.57	4.12	0	0	0.00	4.46	2.18	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0.00	7.07	5.19
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.991934	3.22433	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.11	9.69	0.00	0.461357	0.24203	0.33	4.82	0.33
2.50	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.62	6.34	0.00	0	0	0.00	4.81	0.00
3.20	1.64	3.30	0.00	0.79	3.92	0.00	3.07887	4.19674	0.00	0.00	0.00	0.00	0.91	2.27	0.00	4.43	5.19	0.00	0	0	0.00	4.81	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47482	4.54113	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.86	8.93	0.00	0	0	0.00	4.81	0.00
5.20	6.86	3.35	4.85	13.64	4.48	9.64	1.57703	2.48263	0.00	12.59	3.18	8.90	0.87	2.07	0.00	5.29	10.13	0.00	5.62703	3.24039	3.98	15.32	14.55
