1.0000000000e-01   2.1473363228e-03   1.1869941571e-04
2.0000000000e-01   9.0724424853e-03   5.1824386117e-04
3.0000000000e-01   1.7767373880e-02   1.0354745573e-03
4.0000000000e-01   2.6369344376e-02   1.5450079738e-03
5.0000000000e-01   3.3726502359e-02   1.9849661056e-03
6.0000000000e-01   4.0528200004e-02   2.3945092136e-03
7.0000000000e-01   4.5989117558e-02   2.7314184789e-03
8.0000000000e-01   5.1141492640e-02   3.0520501800e-03
9.0000000000e-01   5.5168719947e-02   3.3104250787e-03
1.0000000000e+00   5.9195947254e-02   3.5708185107e-03
1.1000000000e+00   6.2111521001e-02   3.7658199880e-03
1.2000000000e+00   6.4903279800e-02   3.9555700404e-03
1.3000000000e+00   6.7478793800e-02   4.1335052633e-03
1.4000000000e+00   6.9125897541e-02   4.2544224146e-03
1.5000000000e+00   7.0773001282e-02   4.3774860735e-03
1.6000000000e+00   7.2401275285e-02   4.5012970468e-03
1.7000000000e+00   7.3007659539e-02   4.5609108867e-03
1.8000000000e+00   7.3614043792e-02   4.6229559795e-03
1.9000000000e+00   7.4220428046e-02   4.6873357807e-03
2.0000000000e+00   7.4515123522e-02   4.7342922257e-03
2.1000000000e+00   7.4044166706e-02   4.7359442714e-03
2.2000000000e+00   7.3573209890e-02   4.7410371918e-03
2.3000000000e+00   7.3102253074e-02   4.7495599182e-03
2.4000000000e+00   7.2631296257e-02   4.7614940333e-03
2.5000000000e+00   7.1403379871e-02   4.7260955556e-03
2.6000000000e+00   7.0031677467e-02   4.6859139613e-03
2.7000000000e+00   6.8659975062e-02   4.6508329647e-03
2.8000000000e+00   6.7288272658e-02   4.6209687336e-03
2.9000000000e+00   6.5916570253e-02   4.5964229536e-03
3.0000000000e+00   6.4459459031e-02   4.5645119984e-03
3.1000000000e+00   6.2851176278e-02   4.5158789352e-03
3.2000000000e+00   6.1242893525e-02   4.4734819250e-03
3.3000000000e+00   5.9634610772e-02   4.4374997138e-03
3.4000000000e+00   5.8026328019e-02   4.4080893921e-03
3.5000000000e+00   5.6418045266e-02   4.3853831838e-03
