5.00000000e-01  8.72522869e-02  8.58469396e-04
5.85714286e-01  5.86930719e-02  5.86708360e-04
6.71428571e-01  4.01278757e-02  4.12606471e-04
7.57142857e-01  2.77826721e-02  2.97515540e-04
8.42857143e-01  1.93044958e-02  2.18267550e-04
9.28571429e-01  1.35193525e-02  1.62296842e-04
1.01428571e+00  9.56910805e-03  1.22128552e-04
1.10000000e+00  6.94471973e-03  9.26088171e-05
1.18571429e+00  5.06961889e-03  7.08468366e-05
1.27142857e+00  3.73013153e-03  5.44929111e-05
1.35714286e+00  2.78795621e-03  4.21045116e-05
1.44285714e+00  2.09166482e-03  3.26738598e-05
1.52857143e+00  1.58199452e-03  2.54489031e-05
1.61428571e+00  1.21223153e-03  1.98770147e-05
1.70000000e+00  9.32123854e-04  1.55704710e-05
1.78571429e+00  7.23182818e-04  1.22354296e-05
1.87142857e+00  5.67230233e-04  9.63222925e-06
1.95714286e+00  4.46372418e-04  7.59845248e-06
2.04285714e+00  3.54412451e-04  6.00714915e-06
2.12857143e+00  2.84004490e-04  4.75801302e-06
2.21428571e+00  2.28314598e-04  3.77390417e-06
2.30000000e+00  1.85411570e-04  2.99817829e-06
2.38571429e+00  1.51887759e-04  2.38602125e-06
2.47142857e+00  1.24862069e-04  1.90180484e-06
2.55714286e+00  1.03634684e-04  1.51820182e-06
2.64285714e+00  8.65863502e-05  1.21357170e-06
2.72857143e+00  7.25729191e-05  9.71098410e-07
2.81428571e+00  6.14058597e-05  7.77847615e-07
2.90000000e+00  5.22354492e-05  6.23899490e-07
2.98571429e+00  4.45672225e-05  5.01115097e-07
3.07142857e+00  3.83861608e-05  4.03096191e-07
3.15714286e+00  3.31952454e-05  3.24646772e-07
3.24285714e+00  2.87742211e-05  2.61708862e-07
3.32857143e+00  2.51667204e-05  2.11165609e-07
3.41428571e+00  2.20723074e-05  1.70559906e-07
3.50000000e+00  1.93948135e-05  1.37868427e-07
