5.00000000e-01  2.25136772e-04  2.78619225e-05
5.85714286e-01  4.49127737e-05  7.06849671e-06
6.71428571e-01  9.84212779e-06  1.89950639e-06
7.57142857e-01  2.31035913e-06  5.30693811e-07
8.42857143e-01  5.75879434e-07  1.53361748e-07
9.28571429e-01  1.50824904e-07  4.55445833e-08
1.01428571e+00  4.09898353e-08  1.37871256e-08
1.10000000e+00  1.15970616e-08  4.27443130e-09
1.18571429e+00  3.37601292e-09  1.34484875e-09
1.27142857e+00  1.00290529e-09  4.27825178e-10
1.35714286e+00  3.04841149e-10  1.38038789e-10
1.44285714e+00  9.42014273e-11  4.49746434e-11
1.52857143e+00  2.94339045e-11  1.47416532e-11
1.61428571e+00  9.30308646e-12  4.86535440e-12
1.70000000e+00  2.99225017e-12  1.62524677e-12
1.78571429e+00  9.70274246e-13  5.45444608e-13
1.87142857e+00  3.16459462e-13  1.83686153e-13
1.95714286e+00  1.03938949e-13  6.21427485e-14
2.04285714e+00  3.44393844e-14  2.11539216e-14
2.12857143e+00  1.14957716e-14  7.23828722e-15
2.21428571e+00  3.85142804e-15  2.48237794e-15
2.30000000e+00  1.29468795e-15  8.53115753e-16
2.38571429e+00  4.36800921e-16  2.93855309e-16
2.47142857e+00  1.48494216e-16  1.01814699e-16
2.55714286e+00  5.06937868e-17  3.53833064e-17
2.64285714e+00  1.73520194e-17  1.23181808e-17
2.72857143e+00  5.95204966e-18  4.29412402e-18
2.81428571e+00  2.04571237e-18  1.49879992e-18
2.90000000e+00  7.04417677e-19  5.23743040e-19
2.98571429e+00  2.43502670e-19  1.83558612e-19
3.07142857e+00  8.45331598e-20  6.45540857e-20
3.15714286e+00  2.94054112e-20  2.27345123e-20
3.24285714e+00  1.02432072e-20  8.01352957e-21
3.32857143e+00  3.57290570e-21  2.82694317e-21
3.41428571e+00  1.24782797e-21  9.98034694e-22
3.50000000e+00  4.36323094e-22  3.52607270e-22

